,lat_0,lon_0,airport_name_0,airport_lat_0,airport_lon_0,vicinity_0,lat_1,lon_1,airport_name_1,airport_lat_1,airport_lon_1,vicinity_1,lat_2,lon_2,airport_name_2,airport_lat_2,airport_lon_2,vicinity_2,lat_3,lon_3,airport_name_3,airport_lat_3,airport_lon_3,vicinity_3,lat_4,lon_4,airport_name_4,airport_lat_4,airport_lon_4,vicinity_4,lat_5,lon_5,airport_name_5,airport_lat_5,airport_lon_5,vicinity_5,lat_6,lon_6,airport_name_6,airport_lat_6,airport_lon_6,vicinity_6,lat_7,lon_7,airport_name_7,airport_lat_7,airport_lon_7,vicinity_7,lat_8,lon_8,airport_name_8,airport_lat_8,airport_lon_8,vicinity_8,lat_9,lon_9,airport_name_9,airport_lat_9,airport_lon_9,vicinity_9,lat_10,lon_10,airport_name_10,airport_lat_10,airport_lon_10,vicinity_10,lat_11,lon_11,airport_name_11,airport_lat_11,airport_lon_11,vicinity_11,lat_12,lon_12,airport_name_12,airport_lat_12,airport_lon_12,vicinity_12,lat_13,lon_13,airport_name_13,airport_lat_13,airport_lon_13,vicinity_13,lat_14,lon_14,airport_name_14,airport_lat_14,airport_lon_14,vicinity_14,lat_15,lon_15,airport_name_15,airport_lat_15,airport_lon_15,vicinity_15,lat_16,lon_16,airport_name_16,airport_lat_16,airport_lon_16,vicinity_16,lat_17,lon_17,airport_name_17,airport_lat_17,airport_lon_17,vicinity_17,lat_18,lon_18,airport_name_18,airport_lat_18,airport_lon_18,vicinity_18,lat_19,lon_19,airport_name_19,airport_lat_19,airport_lon_19,vicinity_19
2994,38.344444,-98.859167,Great Bend Mun Airport-GBD,38.34693629999999,-98.8537554,"9047 6th Street, Great Bend",38.344444,-98.859167,Hilyn NDB HIL 338,38.359095,-98.90295689999999,Great Bend,38.344444,-98.859167,Helipad,38.355372,-98.7902276,"204 Cleveland Street, Great Bend",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,47.239722,-122.193889,Auburn Academy Airstrip,47.2808101,-122.1506839,United States,47.239722,-122.193889,Boeing - Auburn Complex Heliport,47.28176489999999,-122.2436904,Auburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,48.774445,8.091666,Flughafen Karlsruhe / Baden-baden,48.7782271,8.0880695,"Halifax Avenue B420 (Terminal, Rheinmünster",48.774445,8.091666,Baden airport,48.7781037,8.087532399999999,"Quebec Avenue Baden Airpark, Rheinmünster",48.774445,8.091666,ACM Business Aviation Handling GmbH,48.7731923,8.0826829,"Montreal Avenue D 415, Rheinmünster",48.774445,8.091666,Airport Karlsruhe / Baden-Baden,48.7780536,8.083166,"B420, Halifax Avenue, Rheinmünster",48.774445,8.091666,Losbergair Handling GmbH,48.77175,8.081602999999998,"Montreal Avenue D, Rheinmünster",48.774445,8.091666,Private Aviation Center GAT,48.7693424,8.0797538,"77836, Laval Avenue, Rheinmünster",48.774445,8.091666,Romeo EDSB,48.78659140000001,8.154783100000001,E35,48.774445,8.091666,Günstig parken am Flughafen Baden-Airpark / Karlsruhe / Baden-Baden,48.7848106,8.1867682,"Stolzenbergstraße 17, Baden-Baden",48.774445,8.091666,Flugplatz Baden-Oos,48.7943405,8.184755400000002,"Am Kreithgraben 25, Baden-Baden",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,33.066667,-97.066667,Helipad,33.04619269999999,-97.0665552,"4400 Long Prairie Road, Flower Mound",33.066667,-97.066667,SENATORI G JOSEPH,33.06581249999999,-97.1344448,Bartonville,33.066667,-97.066667,Hilliard Landing Area,33.0059596,-97.067596,Lewisville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,45.192222,0.809444,Périgueux Bassillac Airport,45.196329,0.8126439999999999,"D5E1, Bassillac",45.192222,0.809444,HéliSMUR 24,45.1918095,0.7310447999999999,Périgueux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,46.920556,-96.815833,Hector International Airport,46.91986120000001,-96.8255648,"2801 32nd Avenue North, Fargo",46.920556,-96.815833,Helipad,46.8846103,-96.78564279999999,"801 Broadway North, Fargo",46.920556,-96.815833,A2 Global Shipping,46.88138509999999,-96.85469049999999,"401 43rd Street North #148b, Fargo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,67.022778,-126.105833,Colville Lake Airport,67.0224011,-126.1249196,Colville Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,39.567778,-104.847777,Modern Aviation - Denver,39.5679318,-104.8474685,"8201 Interport Boulevard, Englewood",39.567778,-104.847777,Centennial Hangar,39.57007689999999,-104.8473773,"8001 Interport Boulevard, Englewood",39.567778,-104.847777,Signature Flight Support APA - Centennial Airport,39.57011200000001,-104.8474347,"8001 S, Interport Boulevard, Englewood",39.567778,-104.847777,Business Aviation Group,39.56986200000001,-104.8456899,"8082 Interport Boulevard Ste 290, Englewood",39.567778,-104.847777,GOLD 23,39.57343689999999,-104.8458602,"7929 South Peoria Street, Englewood",39.567778,-104.847777,GOLD 22,39.5736204,-104.8465997,"7947 South Peoria Street, Englewood",39.567778,-104.847777,Centennial Noise Hotline,39.5750932,-104.8452121,"7800 South Peoria Street, Englewood",39.567778,-104.847777,Centennial Airport,39.5751033,-104.8451384,"7800 South Peoria Street, Centennial",39.567778,-104.847777,RED 10 Hanger,39.5744169,-104.840706,"12740 East Control Tower Road, Englewood",39.567778,-104.847777,"Independence Aviation, LLC",39.5745027,-104.8400808,"12780 E Control Tower Rd Box J-15, Englewood",39.567778,-104.847777,TAC Air - APA,39.5808658,-104.8464573,"7425 South Peoria Circle, Englewood",39.567778,-104.847777,Yankee Port Heliport,39.5749883,-104.8755336,Greenwood Village,39.567778,-104.847777,Centennial Healthcare Plaza Heliport,39.59443270000001,-104.8233094,Englewood,39.567778,-104.847777,Sky Ridge Medical Center Heliport,39.52828509999999,-104.8702414,"10101 RidgeGate Parkway, Lone Tree",39.567778,-104.847777,Pavilion Heliport,39.5135999,-104.8610894,Castle Rock,39.567778,-104.847777,Logplan,39.6131494,-104.8898403,"5750 DTC Parkway Unit 180, Greenwood Village",39.567778,-104.847777,Model Airfield,39.6264578,-104.8526783,"Model Airfield Access, Englewood",39.567778,-104.847777,PAH Heliport,39.5475489,-104.769938,"9397 Crown Crest Boulevard, Parker",,,,,,,,,,,,
3002,37.066667,-96.916667,Charden Farms Airport,37.08058499999999,-96.9503132,Arkansas City,37.066667,-96.916667,Marrs Field,37.07502939999999,-96.96892489999999,Arkansas City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,28.516945,-99.928334,Hospital Helipad,28.5199552,-99.8626103,"800-826 Sheppard Street, Carrizo Springs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,42.542222,-113.764167,Burley Municipal Airport (BYI),42.5397989,-113.7686094,"1058 South 2000 East, Burley",42.542222,-113.764167,Helipat,42.5351007,-113.7802995,"1361-1399 Bennett Avenue, Burley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,39.783333,-104.5,Front Range Hangar 8,39.790743,-104.5429981,"37900 Beechcraft Way, Watkins",39.783333,-104.5,Front Range Hangar 7,39.7903794,-104.5439684,"37850 Cessna Way, Watkins",39.783333,-104.5,Front Range Hangar 4,39.79028539999999,-104.5448755,"37800 Cessna Way, Watkins",39.783333,-104.5,Front Range Hangar 3,39.7902117,-104.5456658,"37700 Cessna Way, Watkins",39.783333,-104.5,Main Terminal,39.79094459999999,-104.5492545,"5200 Front Range Parkway, Watkins",39.783333,-104.5,Colorado Air and Space Port,39.79007610000001,-104.5497292,"5200 Front Range Parkway, Watkins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,61.521667,-148.925,Butte Municipal Airport,61.5302169,-149.0182337,Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,29.692222,-82.729167,Rudys Airport,29.7207635,-82.65982149999999,High Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,39.380556,-112.507778,Delta Municipal Airport,39.3832405,-112.5065231,"2500 U.S. 6, Delta",39.380556,-112.507778,Delta Community Medical Center Heliport,39.387628,-112.5139166,Delta,39.380556,-112.507778,Hospital Helipad,39.3495681,-112.5606344,"90-304 White Sage Avenue, Delta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,2.151944,-74.766111,Eduardo Falla Solano Airport,2.151575,-74.7661868,San Vicente del Caguán,2.151944,-74.766111,Satena,2.1138679,-74.773459,Carrera 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,17.933333,-76.816667,Airport Jaworek,17.9366511,-76.80419429999999,"Harbour View, Port Royal Main Road, Kingston",17.933333,-76.816667,Kingston-Namley International Airport,17.937146,-76.78913709999999,,17.933333,-76.816667,Kingston-Norman Manley Airport,17.9375649,-76.7789935,Palisadoes Kingston,17.933333,-76.816667,Tinson Pen Aerodrome,17.9888981,-76.8264123,"7 Ashenheim Road, Kingston",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,53.916667,10.699722,Pro Airport Lübeck e. V.,53.89660000000001,10.69108,"Weichselstraße 1, Lübeck",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,42.518611,-96.493055,Tommi NDB OI 305,42.4601476,-96.4622328,South Sioux City,42.518611,-96.493055,Hospital Heliport,42.5201262,-96.4064693,"2800-2898 Douglas Street, Sioux City",42.518611,-96.493055,Saint Luke's Medical Center Heliport,42.5194911,-96.4059056,"2720 Stone Park Boulevard, Sioux City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,41.307222,-85.064444,Auburn international airport,41.3075192,-85.064258,"2710 County Road 60, Auburn",41.307222,-85.064444,De Kalb County Airport (KGWB),41.3075192,-85.064258,"2710 County Road 60, Auburn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,43.970834,-73.178056,Middlebury State Airport,43.9864044,-73.0955468,"467 Airport Road, Middlebury",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,41.993333,-70.906667,Monponsett Pond Seaplane,42.00644200000001,-70.8355995,"87 Cedar Lane, Halifax",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,35.930556,-88.847222,Gibson County Airport,35.9357906,-88.848946,"56 Airport Road, Milan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,61.2,-149.816667,Providence Hospital Heliport,61.1891539,-149.8218454,Anchorage,61.2,-149.816667,Alaska Regional Heli-Pad,61.21269359999999,-149.8266096,"2801 Debarr Road, Anchorage",61.2,-149.816667,Heliport 2,61.21271249999999,-149.8266007,Anchorage,61.2,-149.816667,Training Center Heliport,61.2126746,-149.826926,Anchorage,61.2,-149.816667,Alaska Regional Hospital Heliport,61.2129736,-149.8414817,"800 Merrill Field Drive, Anchorage",61.2,-149.816667,North Edge Airpark,61.21710830000001,-149.8319055,"2600 East 5th Avenue, Anchorage",61.2,-149.816667,Merrill Field Airport,61.215917,-149.8419311,"800 Merrill Field Drive, Anchorage",61.2,-149.816667,"Alyeska Helicopters, LLC",61.2174073,-149.8506583,"1710 East 5th Avenue, Anchorage",61.2,-149.816667,Viking Heliport,61.22480659999999,-149.8390055,Anchorage,61.2,-149.816667,Campbell Airstrip,61.15868,-149.7806977,"4700 BLM Road, Anchorage",61.2,-149.816667,Campbell BLM Heliport,61.1566765,-149.7923696,Anchorage,61.2,-149.816667,Elmendorf AFB Passenger Terminal,61.24703719999999,-149.825998,"Elmendorf Air Force Base, Anchorage",61.2,-149.816667,JBER passenger Terminal,61.2472688,-149.825732,"10364 18th Street, Anchorage",61.2,-149.816667,Helipad,61.2354403,-149.7493453,Anchorage,61.2,-149.816667,Heliport,61.25851830000001,-149.8159164,Anchorage,61.2,-149.816667,Elmendorf TACAN EDF 081X,61.2549544,-149.7691413,Anchorage,,,,,,,,,,,,,,,,,,,,,,,,
3018,38.016667,-120.466667,"Columbia Airport Campground, Columbia, CA",38.032254,-120.4161188,"Piper Court, Columbia",38.016667,-120.466667,Columbia Airport,38.0296694,-120.4132407,"10723 Airport Road, Columbia",38.016667,-120.466667,Columbia Heliport,38.03464499999999,-120.4121394,Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,39.942777,-74.845833,South Jersey Regional Airport,39.93983840000001,-74.8432617,"68 Stacy Haines Road, Lumberton",39.942777,-74.845833,aerospace civilian & defense infrastructure foundation,39.9431881,-74.8392447,"68 Stacy Haines Road, Lumberton",39.942777,-74.845833,Flying W Airport & Resort,39.933334,-74.80666400000001,"60 Fostertown Road, Medford",39.942777,-74.845833,Allen Airstrip 3NJ9,39.9429267,-74.7736358,"231 Landing Street, Southampton Township",39.942777,-74.845833,New Jersey Turnpike Authority Heliport,39.9555838,-74.9194614,"200 Mount Laurel Road, Mount Laurel Township",39.942777,-74.845833,Sportland Pier,39.98999999999999,-74.8013888,"428 West Country Club Drive, Mount Holly",39.942777,-74.845833,Griffin Associates Heliport,39.97205659999999,-74.9196111,Moorestown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,40.586111,-98.388333,Hastings VOR-DME HSI 108.8,40.6045396,-98.4296141,Hastings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,41.516389,-82.868611,Port Clinton NDB PCW 423,41.5187307,-82.8688038,Port Clinton,41.516389,-82.868611,Erie-Ottawa International Airport at Carl R Keller Field,41.5091781,-82.8648757,"3255 East State Road, Port Clinton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,60.497222,-151.032778,Soldotna Airport-SXQ,60.478892,-151.0327949,"609 Funny River Road, Soldotna",60.497222,-151.032778,Soldotna Hospital Heliport,60.4934155,-151.0779738,"250 Hospital Place, Soldotna",60.497222,-151.032778,Hospital Helipad,60.4926365,-151.0789148,"218 Katmai Avenue, Soldotna",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,39.146111,-86.616667,Monroe County Airport,39.14663,-86.614088,"972 South Kirby Road, Bloomington",39.146111,-86.616667,Cook Hanger,39.1560576,-86.6104087,"973 South Kirby Road, Bloomington",39.146111,-86.616667,Bloomington Hospital Heliport,39.1600064,-86.54038249999999,"601 West 2nd Street, Bloomington",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,39.9025,-84.219445,Dayton International Airport,39.90252419999999,-84.2217719,"3600 Terminal Drive, Dayton",39.9025,-84.219445,Charter Vans Inc.,39.8864329,-84.225245,"303 Corporate Center Drive #100, Vandalia",39.9025,-84.219445,"ST. AUGUSTINE, FLORIDA",39.89061219999999,-84.1988308,Vandalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,47.8,13.033333,Dachlandeplatz LKH Salzburg,47.8058547,13.0276297,"Aiglhofstraße 39, Salzburg",47.8,13.033333,Hospital Helipad,47.7996369,13.056506,"Arenbergstraße 4A, Salzburg",47.8,13.033333,Hubschrauberlandeplatz Salzburg LNK,47.81427039999999,13.0145536,"Chiemgaustraße 23, Salzburg",47.8,13.033333,Salzburg Airport,47.79424389999999,13.0033427,"Innsbrucker Bundesstraße 95, Salzburg",47.8,13.033333,General Aviation,47.7941829,12.9976848,Salzburg,47.8,13.033333,Secport Security Services GmbH,47.79361759999999,12.9970032,"Innsbrucker Bundesstraße 95, Salzburg",47.8,13.033333,amadeus terminal 2,47.79017539999999,12.9984749,"Salzburg Airport, Innsbrucker Bundesstraße 105, Salzburg",47.8,13.033333,Landeplatz Aigen,47.7813421,13.0906803,Salzburg,47.8,13.033333,Hospital Helipad,47.84849879999999,12.9797613,"Vinzentiusstraße 56, Freilassing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,41.679723,-93.025,Newton Municipal Airport - Earl Johnson Field,41.6771976,-93.0236984,"2901 Rusty Wallace Drive, Newton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,34.898889,-120.4575,Santa Maria Airport,34.9008342,-120.4567298,"3217 Terminal Drive, Santa Maria",34.898889,-120.4575,KSMX Tower 118.3,34.8991769,-120.449896,Santa Maria,34.898889,-120.4575,Central Coast Jet Center,34.8920561,-120.4560757,"1211 Citation Ct, Santa Maria",34.898889,-120.4575,Santa Maria Public Airport District,34.900196,-120.4486802,"3217 Terminal Drive #1836, Santa Maria",34.898889,-120.4575,Santa Maria Public Airport District,34.8991556,-120.4478722,"3249 Terminal Drive, Santa Maria",34.898889,-120.4575,Marian Medical Center Heliport,34.9505411,-120.4115907,Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,6.573056,3.319445,NAHCO Ikeja,6.5683959,3.3196911,"109 Murtala Muhammed Airport Road, Lagos",6.573056,3.319445,Quits Aviation Services Free Zone,6.5736205,3.3241269,"Murtala Mohammed International Airport Road, Lagos",6.573056,3.319445,International Terminal Ikeja Lagos,6.578214299999999,3.3211073,Lagos,6.573056,3.319445,"Airtel Kiosk, Departure, MM1",6.578357100000001,3.3220008,"International Airport Road, Lagos",6.573056,3.319445,Murtala Muhammed Airport Terminal Two,6.5657897,3.3232962,"MMA2 Terminal Two, Lagos",6.573056,3.319445,Murtala Muhammed International Airport,6.5818185,3.3211348,Lagos,6.573056,3.319445,SAHCOL BUILDING,6.5773591,3.3339563,"Murtala Mohammed International Airport Road, Ikeja",6.573056,3.319445,Presidential Wing Murtala Mohammed Airport,6.582471699999999,3.3334007,"Airport Road, Lagos",6.573056,3.319445,MM2 Airport,6.5846641,3.3328144,"2 Airport Road, Ikeja",6.573056,3.319445,MM2 Local airport,6.584405399999999,3.3332986,"Strabag Bus Stop, Airport Road, Ikeja",6.573056,3.319445,One Dot Aviation,6.5860714,3.3317317,"Nafis hangar, Lagos",6.573056,3.319445,MMA2,6.584757499999999,3.3331567,Ikeja,6.573056,3.319445,MMA 2,6.5851069,3.3343124,"2 Airport Road, Ikeja",6.573056,3.319445,MMA1,6.5892406,3.3328877,"Local Airport Road, Ikeja",6.573056,3.319445,Bristow Helicopters,6.5923035,3.3359157,"Murtala Muhammed International Airport, General Aviation Area, Local Airport Road, Ikeja",6.573056,3.319445,Shirams Services Limited,6.5487058,3.3320622,"International Airport Road, Lagos",6.573056,3.319445,kalebite,6.563955599999999,3.2905696,"4,silva street,off silva estate 08164435373 Alimosho, Lagos",6.573056,3.319445,Aeroport Travels and Tours Ltd,6.545323300000001,3.3332906,"41 Osolo Way by 7&8 Bus Stop, Airport Road, Lagos",6.573056,3.319445,Treasure Park Travels & Tour Limited,6.600693000000001,3.300757,"Akowonjo Road, Lagos",6.573056,3.319445,Obakomiyo Philip Jumbo Ventures,6.599326,3.294169,109 Egbeda Akowonjo Road Lagos Akonwonjo
3029,41.805556,-72.5825,TWIN Manufacturing. Co. (TWIN MRO),41.8109092,-72.6097426,"273 Chapel Road, South Windsor",41.805556,-72.5825,Manchester Cab & Livery,41.80844099999999,-72.511523,"4 Charis Road, Manchester",41.805556,-72.5825,AAA Cab LLC,41.771927,-72.52514699999999,"23 Laurel Street, Manchester",41.805556,-72.5825,Delta One,41.7890168,-72.6604809,Hartford,41.805556,-72.5825,Bancroft Airport-CT14,41.8646511,-72.6047286,"1985 John Fitch Boulevard, South Windsor",41.805556,-72.5825,Rentschler Heliport,41.7517166,-72.6252951,East Hartford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,41.884722,-91.710833,The Eastern Iowa Airport,41.8863861,-91.70697539999999,"2121 Arthur Collins Parkway Southwest, Cedar Rapids",41.884722,-91.710833,Signature Flight Support CID - Cedar Rapids Eastern Iowa Airport,41.8890441,-91.70652849999999,"9430 Shepard Court Southwest, Cedar Rapids",41.884722,-91.710833,Cedar Rapids Municipal Airport,41.8881442,-91.7011275,"2121 Arthur Collins Parkway Southwest, Cedar Rapids",41.884722,-91.710833,"Terminal, CID",41.8889581,-91.70052249999999,"2121 Arthur Collins Parkway Southwest, Cedar Rapids",41.884722,-91.710833,Cedar Rapids VOR-DME CID 114.1,41.8875514,-91.7857458,"8801 Wright Brothers Boulevard West, Fairfax",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,40.868611,-81.836945,Wayne County Airport,40.8730555,-81.88311100000001,"6020 Honeytown Road, Smithville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,29.05,-80.933333,New Smyrna Beach NDB EVB 417,29.0542292,-80.9414188,New Smyrna Beach,29.05,-80.933333,integrity flight resources,29.0570039,-80.9414063,"2022 Aero Circle, New Smyrna Beach",29.05,-80.933333,New Smyrna Beach Municipal Airport,29.0564015,-80.9423624,"602 Skyline Drive, New Smyrna Beach",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,51.766667,9.366667,Hubschrauberlandeplatz Höxter,51.7858019,9.364367800000002,Höxter,51.766667,9.366667,Höxter-Holzminden Airport,51.8070117,9.381169500000002,"Räuschenbergstraße 100, Höxter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,53.783333,7.916667,Wangerooge Airfield,53.7882118,7.9086824,"Siedlerstraße 39a, Nordseebad Wangerooge",53.783333,7.916667,Flugplatz Wangerooge Spotterplatz Ost,53.78208199999999,7.929636099999997,Wangerooge,53.783333,7.916667,Gepäckdienst Wangerooge - Hundorf Tammen,53.78943859999999,7.852284099999999,"Straße Zum Westen 2, Wangerooge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,63.966667,-148.966667,Lignite Airport,63.9105556,-149.0238889,Healy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,38.844722,-119.497222,Tailwheel Ridge Airstrip,38.8701389,-119.4959139,Wellington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
