airportcode_new,airportname_new,year,month, Investigation Type _ Accident , Investigation Type _ Incident 
LNK,LINCOLN,2014,05,1,0
LNK,LINCOLN MUNI,2003,07,1,0
LNK,LINCOLN MUNI,2008,01,0,1
LNK,LINCOLN MUNIC.,1987,06,1,0
LNK,LINCOLN MUNICIPAL,1984,03,1,0
LNK,LINCOLN MUNICIPAL AIRPORT,1998,05,2,0
LNK,LINCOLN MUNICIPAL AIRPORT,2000,07,1,0
LNK,Lincoln Muni,2006,05,0,1
LNK,Lincoln Muni,2006,06,1,0
LNK,Lincoln Municipal Airport,2009,10,0,1
LNK,MUNICIPAL,1983,05,0,1
LNL,KINGS LAND O'LAKES,1994,07,1,0
LNL,KINGS LAND O'LAKES,2019,03,1,0
LNN,LOST NATION,1986,07,1,0
LNN,LOST NATION,1987,04,1,0
LNN,LOST NATION MUNI,1993,07,1,0
LNN,Lost Nation,2004,05,1,0
LNN,WILLOUGHBY LOST NATION MUNI,2004,04,1,0
LNN,WILLOUGHBY LOST NATION MUNI,2016,02,1,0
LNN,Willoughby Municipal,2002,11,1,0
LNP,LONESOME PINE,1983,05,1,0
LNP,LONESOME PINE,1983,09,1,0
LNP,LONESOME PINE,1988,04,1,0
LNP,LONSOME PINE,1995,05,1,0
LNR,TRI COUNTY REGIONAL,1994,08,1,0
LNR,TRI-COUNTY,1984,01,1,0
LNR,TRI-COUNTY,1985,08,1,0
LNR,TRI-COUNTY,1997,07,1,0
LNR,TRI-COUNTY REGIONAL,1993,05,1,0
LNR,TRI-COUNTY REGIONAL,1993,09,1,0
LNR,TRI-COUNTY REGIONAL,1995,11,1,0
LNR,TRI-COUNTY RGNL,2017,07,1,0
LNR,Tri-County Regional,2004,02,1,0
LNS,LANCASTER,1986,08,1,0
LNS,LANCASTER,1992,06,1,0
LNS,LANCASTER,1997,12,1,0
LNS,LANCASTER,2015,07,1,0
LNS,LANCASTER,2016,09,1,0
LNS,LANCASTER,2016,10,1,0
LNS,Lancaster,2009,07,1,0
LNS,Lancaster Airport,2005,02,1,0
LNS,Lancaster Airport,2006,10,1,0
LNS,Lancaster Airport,2007,12,1,0
LNS,Lancaster Airport,2008,06,1,0
LNS,Lancaster Airport,2008,09,1,0
LNS,Lancaster Airport,2010,08,1,0
LNS,Lancaster Airport,2012,04,1,0
LNS,Lancaster Airport,2012,07,1,0
LNS,Lancaster Airport,2013,01,1,0
LNS,Lancaster Airport,2013,08,1,0
LNS,LancasterAirport,2008,07,1,0
LNY,LANAI,1987,01,1,0
LNY,LANAI,1987,09,1,0
LNY,LANAI,1992,02,1,0
LNY,LANAI,1997,10,1,0
LNY,LANAI,2001,06,1,0
LNY,LANAI AIRPORT,2014,02,1,0
LNY,LANI,1992,12,1,0
LOAU,Stockerau Airport,2014,08,1,0
LOAV,Bad Voslau,2018,07,1,0
LOAV,Voslau Aerodrome,2008,12,1,0
LOKH,Hirt,2015,08,1,0
LOL,DERBY FIELD,1982,06,1,0
LOL,DERBY FIELD,1983,07,1,0
LOL,DERBY FIELD,1988,02,1,0
LOL,DERBY FIELD,1992,07,1,0
LOL,DERBY FIELD,1994,01,1,0
LOM,WINGS FIELD,2003,02,1,0
LOM,WINGS FIELD,2016,05,1,0
LOM,Wings Field,2007,12,1,0
LOM,Wings Field Airport,2006,02,1,0
LOM,Wings Field Airport,2017,09,1,0
LOSM,Mauterndorf,2011,08,1,0
LOT,LEWIS,1989,12,1,0
LOT,LEWIS LOCKPORT,1984,11,1,0
LOT,LEWIS LOCKPORT,1990,07,1,0
LOT,LEWIS UNIV.,1990,04,1,0
LOT,LEWIS UNIVERSITY,1988,05,1,0
LOT,LEWIS UNIVERSITY,1989,07,2,0
LOT,LEWIS UNIVERSITY,1994,08,1,0
LOT,LEWIS UNIVERSITY,2015,06,1,0
LOT,LOCKPORT,1983,06,1,0
LOT,Lewis University,2011,02,1,0
LOT,Lewis University Airport,2003,04,1,0
LOT,Lewis University Airport,2011,06,1,0
LOT,ROMEOVILLE,1982,10,1,0
LOU,,1982,01,1,0
LOU,BOWMAN FIELD,1982,04,1,0
LOU,BOWMAN FIELD,1982,07,1,0
LOU,BOWMAN FIELD,1983,09,1,0
LOU,BOWMAN FIELD,1986,01,1,0
LOU,BOWMAN FIELD,1986,09,1,0
LOU,BOWMAN FIELD,1987,10,1,0
LOU,BOWMAN FIELD,1992,08,1,0
LOU,BOWMAN FIELD,1993,06,1,0
LOU,BOWMAN FIELD,1995,05,1,0
LOU,BOWMAN FIELD,1995,12,1,0
LOU,BOWMAN FIELD,1996,01,1,0
LOU,BOWMAN FIELD,1997,08,1,0
LOU,BOWMAN FIELD,1998,09,2,0
LOU,Bowman Field,2001,06,1,0
LOU,Bowman Field,2002,04,1,0
LOU,Bowman Field,2003,06,1,0
LOU,Bowman Field,2003,12,1,0
LOU,Bowman Field,2004,03,1,0
LOU,Bowman Field,2006,05,1,0
LOU,Bowman Field,2008,04,1,0
LOU,Bowman Field,2008,05,1,0
LOU,Bowman Field,2011,07,1,0
LOU,Bowman Field,2013,06,1,0
LOU,Bowman Field Airport,2004,08,1,0
LOU,Bowman Field Airport,2009,10,1,0
LOU,Bowman Field Airport,2010,10,1,0
LOU,Bowman Field Airport,2019,02,1,0
LOWG,Graz Airport,2008,11,1,0
LOWI,,2018,04,1,0
LOWK,Dummy,2005,04,1,0
LOWW,Vienna International,2013,01,0,1
LOWZ,Zell am See,2011,08,2,0
LOZ,LONDON,1985,10,1,0
LOZ,LONDON CORBIN,1999,10,1,0
LOZ,LONDON-CARBIN MEGEE,1991,10,1,0
LOZ,LONDON-CORBIN,1982,09,1,0
LOZ,LONDON-CORBIN,1982,12,1,0
LOZ,LONDON-CORBIN,1985,01,1,0
LOZ,LONDON-CORBIN APRT-MAGEE,1998,11,1,0
LOZ,LONDON-CORBIN ARPT-MAGEE FIELD,2016,08,1,0
LOZ,LONDON-CORBIN ARPT-MAGEE FIELD,2018,09,1,0
LOZ,London-Corbin,2016,07,1,0
LOZ,London-Corbin Airport,2003,07,1,0
LOZ,London-Corbin Airport,2004,08,1,0
LPB,El Alto International,2008,05,0,1
LPB,LA PAZ INTERNATIONAL,1985,01,1,0
LPBR,Braga - Ponte de Lima,2012,08,1,0
LPC,,1982,08,2,0
LPC,LOMPOC,1983,01,1,0
LPC,LOMPOC,1988,03,1,0
LPC,LOMPOC,1988,07,1,0
LPC,LOMPOC,1993,09,1,0
LPC,LOMPOC AIRPORT,1986,05,1,0
LPC,Lompoc,2002,05,1,0
LPC,Lompoc,2008,12,1,0
LPC,Lompoc Airport,2012,09,1,0
LPCS,Cascais Aerodrome,2015,12,0,1
LPCS,Cascais Airport,2012,06,1,0
LPCS,Cascais Municipal Aerodrome,2017,04,1,0
LPEV,Evora Airport,2014,04,1,0
LPEV,Évora Airport,2009,08,1,0
LPPM,Portimão Airport,2014,09,1,0
LPPT,Lisbon Airport,2016,01,0,1
LPPT,Lisbon International,2010,12,0,1
LPPT,Portela Airport,2015,12,0,1
LPR,LORAIN COUNTY RGNL,2015,05,1,0
LPR,Lorain County Regional,2007,12,1,0
LPR,Lorain County Regional Airport,2002,02,1,0
LPR,Lorain County Regional Airport,2003,05,1,0
LPR,Lorain County Regional Airport,2007,07,1,0
LPR,Lorain County Regional Airport,2010,01,1,0
LPR,Lorain County Regional Airport,2012,07,1,0
LPR,Lorain County Regional Airport,2012,10,0,1
LPR,Lorain County Rgnl,2018,11,1,0
LPR,Lorian County Airport,2005,09,1,0
LPSO,,2018,07,1,0
LQBZ,Sport Airfield Zaluzani,2012,05,1,0
LQK,PICKENS COUNTY,1983,02,1,0
LQK,PICKENS COUNTY,1991,09,1,0
LQK,PICKENS COUNTY,1992,10,1,0
LQK,PICKENS COUNTY,1997,04,1,0
LQK,Pickens County,2018,07,1,0
LQK,Pickens County,2019,06,1,0
LQK,Pickens County Airport,2002,07,1,0
LQK,Pickens County Airport,2012,07,1,0
LQR,LARNED,1990,05,1,0
LQR,LARNED-PAWNEE COUNTY,1996,02,1,0
LRCL,Cluj-Napoca International,2016,01,0,1
LRD,LAREDO INT'L,1987,07,1,0
LRD,LAREDO INT'L,1989,01,1,0
LRD,LAREDO INT'L,1989,10,1,0
LRD,LAREDO INTERNATIONAL,1982,01,1,0
LRD,LAREDO INTERNATIONAL,1991,08,1,0
LRD,LAREDO INTERNATIONAL,1997,04,1,0
LRD,LAREDO INTERNATIONL,1983,10,1,0
LRD,LAREDO INTL,1982,01,1,0
LRD,LAREDO INTL,1986,09,1,0
LRD,LARENDO INTL.,1984,12,1,0
LRD,Laredo International,2009,03,1,0
LRG,LINCOLN REGIONAL,1998,02,1,0
LRG,LINCOLN REGIONAL,2001,06,1,0
LRG,Lincoln Regional,2012,08,1,0
LRG,Lincoln Regional Airport,2008,04,1,0
LRJ,Le Mars Municipal Airport,2011,09,1,0
LRO,MT PLEASANT RGNL-FAISON FIELD,2014,08,1,0
LRO,Mt. Pleasant,2010,07,1,0
LRO,Mt. Pleasant Regional Airport,2008,09,1,0
LRO,Mt. Pleasant Regional Faison,2009,06,1,0
LROP,"Henri Coanda, Bucharest",2011,04,0,1
LRSV,,2018,08,2,0
LRU,CRAWFORD,1983,02,1,0
LRU,CRAWFORD,1987,12,1,0
LRU,LAS CRUCES,1982,05,1,0
LRU,LAS CRUCES,1985,04,0,1
LRU,LAS CRUCES,1989,06,1,0
LRU,LAS CRUCES,1991,11,1,0
LRU,LAS CRUCES,1993,04,1,0
LRU,LAS CRUCES INTERNATIONAL,1987,09,1,0
LRU,LAS CRUCES INTERNATIONAL,1996,06,1,0
LRU,LAS CRUCES INTERNATIONAL,1999,04,2,0
LRU,LAS CRUCES INTERNATIONAL,1999,10,1,0
LRU,LAS CRUCES INTERNATIONAL,2000,03,1,0
LRU,LAS CRUCES INTERNATIONAL,2003,08,1,0
LRU,LAS CRUCES INTERNATIONAL,2004,06,1,0
LRU,LAS CRUCES INTERNATIONAL,2004,11,1,0
LRU,LAS CRUCES INTL,1989,01,1,0
LRU,LAS CRUCES INTL,2014,08,1,0
LRU,LAS CRUCES INTL,2014,09,1,0
LRU,LAS CRUCES INTL,2015,08,1,0
LRU,LAS CRUCES INTL,2018,05,1,0
LRU,LAS CRUCES MUNICIPAL,1992,10,1,0
LRU,LAS CRUCES-CRAWFORD,1984,06,1,0
LRU,Las Cruces International,2000,12,1,0
LRU,Las Cruces International,2001,08,1,0
LRU,Las Cruces International,2002,09,1,0
LRU,Las Cruces International,2003,10,1,0
LRU,Las Cruces International,2009,05,1,0
LRU,Las Cruces International,2010,05,1,0
LRU,Las Cruces International,2014,11,1,0
LRU,Las Cruces International Airpo,2011,08,1,0
LRY,LAWRENCE SMITH MEMORIAL,2004,05,1,0
LRY,LAWRENCE SMITH MEMORIAL,2017,09,1,0
LS11,LIDDIEVILLE,1996,08,1,0
LS36,Light Plane Flyers Airfield,2009,07,1,0
LS39,County Bend,2001,06,1,0
LS40,AMA,1994,05,1,0
LS40,ST CHARLES,2015,09,1,0
LS40,St. Charles Airport,2009,08,1,0
LS69,L J Earnst,2001,11,1,0
LS77,A&P Airpark Airport,2009,04,1,0
LS83,Kifer Airport,2012,08,1,0
LS97,MYU,2013,12,1,0
LSB,LORDSBURG,1983,07,1,0
LSB,LORDSBURG,1985,07,1,0
LSB,LORDSBURG,1991,10,1,0
LSB,LORDSBURG MUNI,2004,09,1,0
LSB,LORDSBURG MUNICIPAL,1988,07,1,0
LSE,BANNING MUNI,1988,11,1,0
LSE,LA CROSSE,1990,10,1,0
LSE,LA CROSSE MUNI,2001,06,1,0
LSE,LA CROSSE MUNI,2003,08,1,0
LSE,LACROSSE MUNI.,1987,01,1,0
LSE,La Crosse Municipal,2008,05,1,0
LSE,La Crosse Municipal Airport,2001,07,1,0
LSE,La Crosse Regional Airport,2016,07,1,0
LSF,LAWSON ARMY AIRFIELD,1982,12,1,0
LSGL,Lausanne-La Blécherett,2011,03,1,0
LSN,LOS BANOS MUNI,1990,05,1,0
LSN,LOS BANOS MUNI,1994,05,1,0
LSN,LOS BANOS MUNI,1996,05,1,0
LSN,LOS BANOS MUNICIPAL,1985,07,1,0
LSN,LOS BANOS MUNICIPAL,1988,04,1,0
LSN,LOS BANOS MUNICIPAL,1995,04,1,0
LSN,LOS BANOS MUNICIPAL,1995,08,1,0
LSN,LOS BANOS MUNICIPAL,1998,09,1,0
LSN,Los Banos,2002,12,1,0
LSN,Los Banos Muni,2018,12,1,0
LSPG,Kaegiswil,2013,08,1,0
LSPL,Langenthal Airfield,2006,12,1,0
LSV,NELLIS AFB,2016,08,1,0
LSZA,,2018,10,0,1
LSZB,Berne Airport,2016,04,0,1
LSZG,Grenchen Airport,2015,05,1,0
LSZH,Zurich,2018,09,0,1
LSZH,Zürich Airport,2014,10,0,1
LSZS,Samedan,2010,12,1,0
LSZS,Samedan Airport,2009,02,1,0
LTAI,"Antalya, Turkey",2011,10,0,1
LTBA,Istanbul Ataturk,2016,01,0,1
LTBA,Istanbul Atatürk Airport,2017,09,1,0
LTBU,Tekirdag Çorlu Airport,2015,08,0,1
LTCC,Diyarbakir Airport,2009,06,0,1
LTS,ALTUS AFB,1985,02,1,0
LTS,ALTUS MUN,1987,04,1,0
LTY,LIBERTY COUNTY,2018,01,1,0
LUA,LURAY CAVERNS,2014,08,1,0
LUD,DECATUR MUNI,2015,10,1,0
LUD,Decatur Municipal Airport,2005,01,1,0
LUD,Decatur Municipal Airport,2005,11,1,0
LUD,Decatur Municipal Airport,2012,09,1,0
LUF,,1982,03,2,0
LUF,LUKE AFB,1983,05,0,1
LUF,LUKE AFB,1997,10,1,0
LUG,Ellington Airport,2008,05,1,0
LUG,Ellington Field,2013,02,1,0
LUK,CINCINNATI MUNI AIRPORT LUNKEN,2006,05,1,0
LUK,CINCINNATI MUNI. LUNKEN,1990,07,1,0
LUK,CINCINNATI MUNICIPAL,1997,02,1,0
LUK,CINCINNATI-LUNKEN,1996,08,1,0
LUK,CINN MUNI-LUNKEN AIRPORT,1998,12,1,0
LUK,Cincinnati Muni / Lunken Field,2002,08,1,0
LUK,Cincinnati Muni-Lunken Field,2012,09,1,0
LUK,Cincinnati Muni. Apt Lunken Fd,2002,12,1,0
LUK,Cincinnati Municipal,2003,02,1,0
LUK,Cincinnati Municipal Airport,2005,01,1,0
LUK,Cincinnati Municipal-Lunken,2003,10,1,0
LUK,Cincinnati-Lunken Field,2002,03,1,0
LUK,LUNKEN,1983,07,1,0
LUK,LUNKEN,1984,10,1,0
LUK,LUNKEN,1994,01,1,0
LUK,LUNKEN AIRPORT,2000,04,1,0
LUK,LUNKEN FIELD,1982,03,1,0
LUK,LUNKEN FIELD,1983,09,1,0
LUK,LUNKEN FIELD,1986,11,1,0
LUK,LUNKEN FIELD,1989,12,2,0
LUK,LUNKEN FIELD,1992,10,1,0
LUK,LUNKEN FIELD,1993,06,1,0
LUK,Lunken Field,2001,08,1,0
LUK,Lunken Field,2009,07,1,0
LUL,HESLER-NOBLE FIELD,2007,10,1,0
LUL,HESLER-NOBLE FIELD,2014,12,1,0
LUL,Hesler-Noble Field,2016,10,1,0
LUL,LAUREL-NOBLE,1982,03,1,0
LUM,LUMMI ISLAND,1990,09,1,0
LUM,SCORE FIELD,2005,08,1,0
LUP,,1989,06,1,0
LUP,KALAUPAPA,1984,02,0,1
LUP,KALAUPAPA,1986,01,1,0
LUP,KALAUPAPA,1986,02,1,0
LUP,KALAUPAPA,2017,03,1,0
LUP,Kalaupapa,2013,12,1,0
LVJ,CLOVER FIELD,1999,08,2,0
LVJ,Clover Field,2001,03,1,0
LVJ,Clover Field,2001,04,1,0
LVJ,Cloverfield,2003,03,1,0
LVJ,PEARLAND RGNL,2015,05,1,0
LVJ,PEARLAND RGNL,2016,03,1,0
LVJ,PEARLAND RGNL,2016,10,1,0
LVJ,Pearland Regional Airport,2004,09,1,0
LVJ,Pearland Regional Airport,2005,04,1,0
LVJ,Pearland Regional Airport,2007,10,1,0
LVJ,Pearland Regional Airport,2010,03,1,0
LVJ,Pearland Regional Airport,2010,10,1,0
LVJ,Pearland Regional Airport,2012,04,1,0
LVJ,Pearland Regional Airport,2015,08,1,0
LVK,LIVERMORE,1982,03,1,0
LVK,LIVERMORE,1983,12,1,0
LVK,LIVERMORE,1985,05,1,0
LVK,LIVERMORE,1986,01,1,0
LVK,LIVERMORE,1986,11,1,0
LVK,LIVERMORE,1989,05,1,0
LVK,LIVERMORE,1993,09,1,0
LVK,LIVERMORE,1994,01,1,0
LVK,LIVERMORE AIRPORT,1999,08,1,0
LVK,LIVERMORE MUNI,1990,12,1,0
LVK,LIVERMORE MUNI,1998,07,1,0
LVK,LIVERMORE MUNI,2000,02,1,0
LVK,LIVERMORE MUNI,2003,07,1,0
LVK,LIVERMORE MUNI,2007,04,1,0
LVK,LIVERMORE MUNI,2014,06,1,0
LVK,LIVERMORE MUNI,2016,02,1,0
LVK,LIVERMORE MUNI,2017,04,0,1
LVK,LIVERMORE MUNI,2018,04,1,0
LVK,LIVERMORE MUNI.,1987,10,1,0
LVK,LIVERMORE MUNICIPAL,1982,08,1,0
LVK,LIVERMORE MUNICIPAL,1984,08,2,0
LVK,LIVERMORE MUNICIPAL,1992,03,1,0
LVK,LIVERMORE MUNICIPAL,1994,07,2,0
LVK,LIVERMORE MUNICIPAL,1995,07,1,0
LVK,LIVERMORE MUNICIPAL,1995,10,1,0
LVK,LIVERMORE MUNICIPAL,2000,11,1,0
LVK,Livermore,2011,05,1,0
LVK,Livermore,2015,06,1,0
LVK,Livermore Muni,2003,05,1,0
LVK,Livermore Muni,2005,12,1,0
LVK,Livermore Muni,2019,02,1,0
LVK,Livermore Munic,2007,03,2,0
LVK,Livermore Municipal,2001,01,1,0
LVK,Livermore Municipal,2002,11,1,0
LVK,Livermore Municipal,2013,10,2,0
LVK,Livermore Municipal Airport,2004,05,1,0
LVK,Livermore Municipal Airport,2007,06,1,0
LVK,Livermore Municipal Airport,2008,02,1,0
LVK,Livermore Municipal Airport,2009,04,1,0
LVK,Livermore Municipal Airport,2009,06,1,0
LVK,Livermore Municipal Airport,2013,03,1,0
LVK,"Livermore, CA",2003,07,1,0
LVL,LAWRENCEVILLE/BRUNSWICK MUNI,2018,07,1,0
LVL,Lawrenceville/Brunswick Munici,2009,06,1,0
LVM,MISSION,1984,10,1,0
LVN,AIRLAKE,1997,10,1,0
LVN,AIRLAKE,1997,11,1,0
LVN,AIRLAKE,2014,08,1,0
LVN,AIRLAKE AIRPORT,2000,06,1,0
LVN,Airlake,2009,08,1,0
LVN,Airlake Airport,2002,07,1,0
LVN,Airlake Airport,2003,01,1,0
LVN,Airlake Airport,2004,08,1,0
LVN,Airlake Airport,2008,02,1,0
LVN,Airlake Airport,2008,09,1,0
LVN,Airlake Airport,2009,03,1,0
LVN,MINNEAPOLIS AIRLAKE,1997,04,1,0
LVR,LIVERMORE,1989,04,1,0
LVR,Livermore Municipal Airport,2019,08,1,0
LVS,LAS VEGAS,1984,03,1,0
LVS,LAS VEGAS,1987,07,1,0
LVS,LAS VEGAS,1989,10,1,0
LVS,LAS VEGAS,1990,08,1,0
LVS,LAS VEGAS MUNI,1984,10,1,0
LVS,LAS VEGAS MUNI,2014,07,1,0
LVS,LAS VEGAS MUNI,2017,11,1,0
LVS,LAS VEGAS MUNICIPAL,1988,05,1,0
LVS,LAS VEGAS MUNICIPAL,2001,03,1,0
LVS,Las Vegas Municipal,2008,03,1,0
LVS,Las Vegas Municipal Airport,2004,04,1,0
LVS,Las Vegas Municipal Airport,2009,07,1,0
LWA,PALM BEACH COUNTY PARK,1985,09,2,0
LWA,South Haven Area Regional,2006,07,1,0
LWA,South Haven Area Regional Airp,2009,06,1,0
LWA,South Haven Regional,2006,11,1,0
LWB,GREENBRIER VALLEY,1988,02,1,0
LWB,GREENBRIER VALLEY,1992,06,1,0
LWB,GREENBRIER VALLEY,2014,11,1,0
LWB,Greenbriar Valley Airport,2004,06,1,0
LWC,LAWRENCE,1988,07,1,0
LWC,LAWRENCE,1988,10,1,0
LWC,LAWRENCE,1988,12,1,0
LWC,LAWRENCE,1991,02,1,0
LWC,LAWRENCE MUNI,2005,12,1,0
LWC,LAWRENCE MUNI,2016,10,1,0
LWC,LAWRENCE MUNI,2017,06,1,0
LWC,Lawrence Municipal,2007,08,1,0
LWC,Lawrence Municipal,2010,12,1,0
LWC,Lawrence Municipal Airport,2001,12,1,0
LWC,Lawrence Municipal Airport,2010,03,1,0
LWD,Lamoni Municipal Airport,2010,06,1,0
LWL,HARIET FIELD,1992,07,1,0
LWL,WELLS MUNI/HARRIET FIELD,2017,07,1,0
LWL,Wells Municipal Airport,2006,04,1,0
LWM,LAWRENCE,1982,05,1,0
LWM,LAWRENCE,1982,08,1,0
LWM,LAWRENCE,1984,12,1,0
LWM,LAWRENCE,1987,02,1,0
LWM,LAWRENCE,1987,03,1,0
LWM,LAWRENCE,1988,09,1,0
LWM,LAWRENCE,1989,10,1,0
LWM,LAWRENCE,1997,01,1,0
LWM,LAWRENCE MEM.,1987,08,1,0
LWM,LAWRENCE MUNI,1984,03,1,0
LWM,LAWRENCE MUNI,1984,05,1,0
LWM,LAWRENCE MUNI,1989,12,1,0
LWM,LAWRENCE MUNI,1990,07,1,0
LWM,LAWRENCE MUNI,2004,09,1,0
LWM,LAWRENCE MUNI AIRPORT,2000,07,1,0
LWM,LAWRENCE MUNI.,1985,07,1,0
LWM,LAWRENCE MUNI.,1990,06,1,0
LWM,LAWRENCE MUNICIPAL,1984,03,1,0
LWM,LAWRENCE MUNICIPAL,1984,06,1,0
LWM,LAWRENCE MUNICIPAL,1986,11,1,0
LWM,LAWRENCE MUNICIPAL,1993,08,1,0
LWM,LAWRENCE MUNICIPAL,1999,01,1,0
LWM,LAWRENCE MUNICIPAL,1999,04,1,0
LWM,Lawrence Muni,2019,07,1,0
LWM,Lawrence Municipal,2006,06,0,1
LWM,Lawrence Municipal Airport,2001,04,1,0
LWM,Lawrence Municipal Airport,2006,01,1,0
LWM,Lawrence Municipal Airport,2006,04,1,0
LWM,Lawrence Municipal Airport,2017,02,1,0
LWS,LEWISTON,1990,09,1,0
LWS,LEWISTON MUNICIPAL,1994,11,1,0
LWS,LEWISTON NEZ PERCE COUNTY,2000,02,1,0
LWS,LEWISTON-NEZ PERCE,1991,09,1,0
LWS,LEWISTON-NEZ PERCE COUNTY,2017,10,1,0
LWS,LEWISTON-NEZ PERCE COUNTY,2018,05,1,0
LWS,Lewiston Nez Perce County,2018,08,1,0
LWS,Lewiston-Nez Perce Co.,2005,01,1,0
LWS,Lewiston-Nez Perce County,2002,05,1,0
LWS,Lewiston-Nez Perce County,2007,02,1,0
LWS,Lewiston-Nez Perce County Airp,2012,09,1,0
LWS,Lewiston-Nez Perce County Arpt,2006,04,1,0
LWT,LEWISTON MUNI,1989,07,1,0
LWT,LEWISTOWN,1985,05,1,0
LWT,LEWISTOWN MUNI,2001,07,1,0
LWT,LEWISTOWN MUNI,2017,04,1,0
LWT,LEWISTOWN MUNICIPAL,1996,07,1,0
LWT,Lewiston Municipal,2006,09,1,0
LWT,Lewistown Municipal Airport,2003,05,1,0
LWV,LAWRENCEVILLE AIRPORT,1999,02,1,0
LWV,LAWRENCEVILLE VINCENNES,1985,02,1,0
LWV,LAWRENCEVILLE VINCINNES,1987,10,1,0
LWV,LAWRENCEVILLE-VINCENNES INTL,2006,06,1,0
LWV,LAWRENCEVILLE-VINCENNES INTL,2006,10,1,0
LXL,LITTLE FALLS,1984,07,1,0
LXL,LITTLE FALLS,1988,12,1,0
LXL,LITTLE FALLS,1993,12,1,0
LXL,LITTLE FALLS MORRISON CO.,1987,02,1,0
LXL,LITTLE FALLS-MORRISON,1998,06,1,0
LXL,LITTLE FALLS/MORRISON COUNTY,2002,09,1,0
LXL,Little Falls-Morrison County,2007,10,1,0
LXL,Little Falls/Morrison County,2013,04,1,0
LXN,JIM KELLY FIELD,1998,06,1,0
LXT,LEE'S SUMMIT MUNI,2016,05,1,0
LXT,LEE'S SUMMIT MUNI,2019,06,1,0
LXT,Lee's Summit,2002,04,1,0
LXT,Lee's Summit,2016,04,1,0
LXT,Lee's Summit Muni,2006,06,1,0
LXT,Lee's Summit Muni Airport,2012,04,1,0
LXT,Lee's Summit Municipal,2002,07,1,0
LXT,Lee's Summit Municipal,2011,07,1,0
LXT,Lee's Summit Municipal,2013,08,1,0
LXT,Lee's Summit Municipal Airport,2009,07,1,0
LXT,Lee's Summit Municipal Airport,2010,05,1,0
LXT,Lee's Summit Municipal Airport,2015,03,1,0
LXV,LAKE COUNTY,1982,11,1,0
LXV,LAKE COUNTY,1982,12,1,0
LXV,LAKE COUNTY,1985,07,2,0
LXV,LAKE COUNTY,1992,02,1,0
LXV,LAKE COUNTY,1992,06,1,0
LXV,LAKE COUNTY,1994,06,1,0
LXV,LAKE COUNTY,1996,05,1,0
LXV,LAKE COUNTY,1996,06,1,0
LXV,LAKE COUNTY,1996,09,1,0
LXV,LAKE COUNTY AIRPORT,1998,01,1,0
LXV,LAKE COUNTY AIRPORT,1999,03,1,0
LXV,LAKE COUNTY AIRPORT,2000,12,1,0
LXV,LEADVILLE,1986,01,1,0
LXV,LEADVILLE,1989,03,1,0
LXV,Lake County,2003,07,1,0
LXV,Lake County Airport,2008,09,2,0
LXY,LIMESTONE COUNTY MUNI,2000,09,1,0
LXY,Limestone County,2002,03,1,0
LXY,MEXIA-LIMESTONE COUNTY,2000,01,1,0
LXY,Mexia-Limestone County Airport,2005,09,1,0
LYBE,"Nicola Tesla, Belgrade, Serbia",2008,10,0,1
LYH,LUNCHBURG MUNICIPAL,1985,02,1,0
LYH,LYNCHBURB MUNI,1986,10,1,0
LYH,LYNCHBURG,1984,09,1,0
LYH,LYNCHBURG,1989,08,1,0
LYH,LYNCHBURG MUNI,1983,05,1,0
LYH,LYNCHBURG MUNICIPAL,1982,06,1,0
LYH,LYNCHBURG MUNICIPAL,1983,04,1,0
LYH,LYNCHBURG MUNICIPAL,1986,02,1,0
LYH,LYNCHBURG MUNICIPAL,1986,07,1,0
LYH,LYNCHBURG MUNICIPAL,1987,01,1,0
LYH,LYNCHBURG REGIONAL,2000,08,1,0
LYH,Lynchburg Regional,2000,11,1,0
LYH,Lynchburg Regional,2011,04,1,0
LYH,Lynchburg Regional,2018,10,1,0
LYH,Lynchburg Regional Airport,2012,12,1,0
LYH,PRESTON GLENN FIELD,1996,04,1,0
LYO,LYONS RICE COUNTY,1999,07,1,0
LYO,Lyons-Rice Co Municipal Arpt,2013,05,1,0
LYO,MANNING,1991,06,1,0
LZU,BRISCOE FIELD,1994,06,1,0
LZU,GWINETT COUNTY,1997,04,1,0
LZU,GWINNETT CO.BRISCOE FIELD,1992,08,1,0
LZU,GWINNETT COUNTY,1990,08,1,0
LZU,GWINNETT COUNTY,1995,08,1,0
LZU,GWINNETT COUNTY,1996,03,1,0
LZU,GWINNETT COUNTY,1999,08,1,0
LZU,GWINNETT COUNTY - BRISCOE FIEL,2005,04,1,0
LZU,GWINNETT COUNTY - BRISCOE FIEL,2005,10,1,0
LZU,GWINNETT COUNTY - BRISCOE FIEL,2006,12,1,0
LZU,GWINNETT COUNTY - BRISCOE FIEL,2013,09,1,0
LZU,GWINNETT COUNTY - BRISCOE FIEL,2016,01,1,0
LZU,GWINNETT COUNTY AIRPORT,2014,07,1,0
LZU,GWINNETT COUNTY-BRISCOE,1997,08,1,0
LZU,GWINNETT COUNTY-BRISCOE,1997,11,1,0
LZU,GWINNETT COUNTY-BRISCOE,1998,10,1,0
LZU,GWINNETT COUNTY-BRISCOE,1998,12,1,0
LZU,Gwinnet County Airport,2015,11,1,0
LZU,Gwinnett,2017,09,1,0
LZU,Gwinnett County - Briscoe Fiel,2018,10,1,0
