,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2009 To 01/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
07/2009,MLI ,AGL,IL,CE,Combined TRACON & Tower with Radar,938,"1,130",733,44,"2,845",16,12,58,0,86,0,23,754,7,784,5,51,65,3,124,859,4,863,"4,492","4,702"
07/2009,MLU ,ASW,LA,CE,Combined TRACON & Tower with Radar,0,870,715,438,"2,023",0,0,6,0,6,0,5,602,19,626,0,3,19,3,25,440,336,776,"3,425","3,456"
07/2009,MMU ,AEA,NJ,EN,Towers with Radar,1,942,"1,717",0,"2,660",3,39,151,0,193,0,354,"4,111",21,"4,486",0,148,"1,395",21,"1,564","4,894",0,"4,894","12,040","13,797"
07/2009,MOB ,ASO,AL,CE,Combined TRACON & Tower with Radar,127,"1,327",398,"1,278","3,130",13,6,44,46,109,0,23,260,660,943,0,42,42,31,115,665,"2,848","3,513","7,586","7,810"
07/2009,MOD ,AWP,CA,WE,Federal Contract Tower,8,347,690,13,"1,058",0,0,5,0,5,0,543,"1,957",3,"2,503",0,3,14,1,18,685,0,685,"4,246","4,269"
07/2009,MOT ,AGL,ND,CE,Federal Contract Tower,188,284,268,19,759,0,21,0,26,47,0,139,"1,581",13,"1,733",0,0,32,7,39,"1,848",922,"2,770","5,262","5,348"
07/2009,MQY ,ASO,TN,CE,Federal Contract Tower,2,95,"1,019",132,"1,248",0,0,0,0,0,0,22,"1,744",161,"1,927",0,24,36,2,62,"2,384",147,"2,531","5,706","5,768"
07/2009,MRI ,AAL,AK,WE,Towers with Radar,0,21,127,0,148,2,1,21,21,45,0,"1,638","7,100",32,"8,770",0,32,254,8,294,"9,331",0,"9,331","18,249","18,588"
07/2009,MRY ,AWP,CA,WE,Towers with Radar,196,"1,450","1,409",22,"3,077",0,0,16,0,16,0,49,"1,594",45,"1,688",0,0,404,0,404,600,10,610,"5,375","5,795"
07/2009,MSN ,AGL,WI,CE,Combined TRACON & Tower with Radar,743,"1,896","1,471",367,"4,477",0,5,42,2,49,0,21,"1,677",127,"1,825",0,94,192,8,294,"3,076",436,"3,512","9,814","10,157"
07/2009,MSO ,ANM,MT,WE,Federal Contract Tower,622,608,303,19,"1,552",0,0,0,0,0,0,280,"1,729",11,"2,020",0,93,130,1,224,"1,066",74,"1,140","4,712","4,936"
07/2009,MSP ,AGL,MN,CE,Towers with Radar,"27,086","11,911","1,061",216,"40,274",9,38,130,1,178,1,3,66,14,84,0,238,104,131,473,0,0,0,"40,358","41,009"
07/2009,MSY ,ASW,LA,CE,Combined TRACON & Tower with Radar,"7,052",854,782,56,"8,744",5,20,150,22,197,0,374,569,58,"1,001",0,52,265,43,360,0,0,0,"9,745","10,302"
07/2009,MTN ,AEA,MD,EN,Federal Contract Tower,0,80,793,203,"1,076",0,0,0,0,0,0,45,"2,742",152,"2,939",0,38,517,178,733,"2,898",66,"2,964","6,979","7,712"
07/2009,MVY ,ANE,MA,EN,Federal Contract Tower,0,"2,692","1,382",7,"4,081",0,0,0,0,0,0,"1,923","2,313",21,"4,257",0,2,533,9,544,215,8,223,"8,561","9,105"
07/2009,MWA ,AGL,IL,CE,Federal Contract Tower,2,261,66,175,504,0,0,4,0,4,0,138,428,112,678,0,49,224,10,283,716,183,899,"2,081","2,368"
07/2009,MWC ,AGL,WI,CE,Federal Contract Tower,0,77,288,1,366,0,14,21,0,35,0,7,"1,660",6,"1,673",0,93,207,7,307,"2,492",2,"2,494","4,533","4,875"
07/2009,MWH ,ANM,WA,WE,Combined TRACON & Tower with Radar,259,239,584,849,"1,931",3,5,10,7,25,7,60,774,121,962,3,11,155,9,178,"2,526","1,008","3,534","6,427","6,630"
07/2009,MYF ,AWP,CA,WE,Towers with Radar,0,146,"2,257",2,"2,405",0,0,33,0,33,0,132,"8,655",2,"8,789",0,0,"1,270",0,"1,270","6,780",2,"6,782","17,976","19,279"
07/2009,MYR ,ASO,SC,ES,Combined TRACON & Tower with Radar,"1,554",733,567,141,"2,995",2,34,50,7,93,0,"10,461",524,45,"11,030",0,99,"1,209",28,"1,336",206,118,324,"14,349","15,778"
07/2009,NEW ,ASW,LA,CE,Towers with Radar,0,91,845,75,"1,011",13,0,9,6,28,0,13,"1,379",35,"1,427",0,31,165,56,252,"1,586",58,"1,644","4,082","4,362"
07/2009,NQA ,ASO,TN,CE,Federal Contract Tower,0,12,194,204,410,0,0,7,0,7,0,4,389,34,427,0,70,82,0,152,442,920,"1,362","2,199","2,358"
07/2009,OAK ,AWP,CA,WE,Towers with Radar,"10,202","1,666","1,595",25,"13,488",8,32,128,0,168,2,297,"2,101",42,"2,442",0,22,"1,385",47,"1,454","3,837",86,"3,923","19,853","21,475"
07/2009,OGD ,ANM,UT,WE,Federal Contract Tower,0,15,159,64,238,0,0,0,2,2,0,8,"2,921",26,"2,955",0,47,123,34,204,"4,697",70,"4,767","7,960","8,166"
07/2009,OGG ,AWP,HI,WE,Towers with Radar,"3,951","1,713",159,280,"6,103",0,0,0,0,0,0,"3,936",633,50,"4,619",0,171,23,6,200,575,116,691,"11,413","11,613"
07/2009,OJC ,ACE,KS,CE,Federal Contract Tower,0,44,793,5,842,0,3,22,0,25,0,9,"2,535",5,"2,549",0,18,235,17,270,"2,404",0,"2,404","5,795","6,090"
07/2009,OKC ,ASW,OK,CE,Combined TRACON & Tower with Radar,"2,862","2,397",979,"3,679","9,917",16,11,60,13,100,0,97,883,194,"1,174",0,64,408,12,484,169,"2,282","2,451","13,542","14,126"
07/2009,OLM ,ANM,WA,WE,Federal Contract Tower,0,100,480,31,611,0,0,0,0,0,0,79,"2,983",57,"3,119",0,1,276,34,311,"2,831",0,"2,831","6,561","6,872"
07/2009,OLV ,ASO,MS,CE,Federal Contract Tower,0,302,306,10,618,0,4,2,0,6,0,161,"1,906",41,"2,108",0,56,66,0,122,"2,493",10,"2,503","5,229","5,357"
07/2009,OMA ,ACE,NE,CE,Towers with Radar,"3,311","3,230","1,531",50,"8,122",2,0,20,1,23,0,226,624,8,858,0,8,279,1,288,510,30,540,"9,520","9,831"
07/2009,OMN ,ASO,FL,ES,Federal Contract Tower,0,0,718,1,719,0,0,39,0,39,0,0,"6,392",0,"6,392",0,0,55,1,56,"5,330",2,"5,332","12,443","12,538"
07/2009,ONT ,AWP,CA,WE,Towers with Radar,"5,520","1,755",349,2,"7,626",0,21,178,2,201,0,70,399,0,469,0,0,"1,620",2,"1,622",343,0,343,"8,438","10,261"
07/2009,OPF ,ASO,FL,ES,Federal Contract Tower,3,198,"1,672",100,"1,973",0,0,0,0,0,1,8,"2,915",267,"3,191",0,0,969,0,969,"2,220",94,"2,314","7,478","8,447"
07/2009,ORD ,AGL,IL,CE,Towers with Radar,"47,680","24,581",592,11,"72,864",6,15,13,0,34,4,7,26,7,44,0,4,9,1,14,0,0,0,"72,908","72,956"
07/2009,ORF ,AEA,VA,EN,Combined TRACON & Tower with Radar,"5,179",579,"1,293",19,"7,070",34,11,42,300,387,1,17,697,25,740,0,6,697,648,"1,351",820,267,"1,087","8,897","10,635"
07/2009,ORH ,ANE,MA,EN,Federal Contract Tower,44,55,458,33,590,1,0,2,0,3,0,159,"1,739",17,"1,915",0,88,531,13,632,"1,554",32,"1,586","4,091","4,726"
07/2009,ORL ,ASO,FL,ES,Towers with Radar,0,410,"1,426",16,"1,852",0,0,0,0,0,0,107,"2,810",5,"2,922",0,559,296,0,855,"3,878",1,"3,879","8,653","9,508"
07/2009,OSH ,AGL,WI,CE,Federal Contract Tower,0,46,"1,203",7,"1,256",0,0,1,0,1,0,11,"18,810",18,"18,839",0,7,139,4,150,"6,065",34,"6,099","26,194","26,345"
07/2009,OSU ,AGL,OH,CE,Federal Contract Tower,0,5,548,0,553,5,15,22,0,42,0,55,"3,358",2,"3,415",0,72,326,20,418,"2,184",0,"2,184","6,152","6,612"
07/2009,OUN ,ASW,OK,CE,Federal Contract Tower,0,89,520,19,628,4,6,13,7,30,0,5,"2,185",6,"2,196",0,57,184,13,254,"3,015",4,"3,019","5,843","6,127"
07/2009,OWB ,ASO,KY,CE,Federal Contract Tower,20,49,269,29,367,1,0,1,0,2,0,5,"1,783",39,"1,827",0,27,128,9,164,"2,092",152,"2,244","4,438","4,604"
07/2009,OWD ,ANE,MA,EN,Federal Contract Tower,0,61,618,0,679,0,4,0,0,4,0,25,"2,547",19,"2,591",0,22,938,20,980,"3,067",2,"3,069","6,339","7,323"
07/2009,OXC ,ANE,CT,EN,Federal Contract Tower,0,160,541,15,716,0,0,1,0,1,0,169,"2,157",41,"2,367",0,3,253,4,260,"2,226",24,"2,250","5,333","5,594"
07/2009,OXR ,AWP,CA,WE,Federal Contract Tower,0,332,"1,153",13,"1,498",2,57,510,2,571,0,127,"1,389",9,"1,525",0,123,406,28,557,"2,901",5,"2,906","5,929","7,057"
07/2009,PAE ,ANM,WA,WE,Towers with Radar,238,72,"1,302",27,"1,639",0,21,42,4,67,11,149,"5,017",52,"5,229",0,136,551,29,716,"5,329",26,"5,355","12,223","13,006"
07/2009,PAH ,ASO,KY,CE,Federal Contract Tower,8,277,254,16,555,0,0,4,0,4,0,25,"1,465",114,"1,604",0,66,105,30,201,"1,144",86,"1,230","3,389","3,594"
07/2009,PAO ,AWP,CA,WE,Towers with Radar,0,14,501,0,515,0,0,139,2,141,0,212,"6,392",0,"6,604",0,0,"1,072",12,"1,084","9,113",0,"9,113","16,232","17,457"
07/2009,PBI ,ASO,FL,ES,Combined TRACON & Tower with Radar,"3,775","1,226","1,809",67,"6,877",1,1,11,0,13,0,158,"2,057",31,"2,246",0,44,222,7,273,24,0,24,"9,147","9,433"
07/2009,PDK ,ASO,GA,ES,Towers with Radar,0,986,"4,319",13,"5,318",0,0,0,0,0,0,58,"4,375",17,"4,450",0,48,994,8,"1,050","5,245",0,"5,245","15,013","16,063"
07/2009,PDT ,ANM,OR,WE,Federal Contract Tower,0,245,47,8,300,0,0,0,0,0,0,127,910,44,"1,081",0,0,48,0,48,608,144,752,"2,133","2,181"
07/2009,PDX ,ANM,OR,WE,Towers with Radar,"13,075","3,879","1,086",441,"18,481",10,12,48,9,79,2,"1,370",998,62,"2,432",8,100,"2,585",1,"2,694",126,60,186,"21,099","23,872"
07/2009,PFN ,ASO,FL,ES,Federal Contract Tower,0,914,"1,538",260,"2,712",0,3,81,34,118,0,41,"1,684",116,"1,841",0,30,90,26,146,"4,216",428,"4,644","9,197","9,461"
07/2009,PHF ,AEA,VA,EN,Towers with Radar,"1,533",303,719,423,"2,978",0,1,10,30,41,0,16,"1,926",236,"2,178",0,1,806,688,"1,495","4,138","2,818","6,956","12,112","13,648"
07/2009,PHL ,AEA,PA,EN,Combined TRACON & Tower with Radar,"23,918","16,827",973,21,"41,739",15,11,2,0,28,0,188,686,146,"1,020",0,9,41,16,66,0,0,0,"42,759","42,853"
07/2009,PHX ,AWP,AZ,WE,Towers with Radar,"31,294","4,572","1,024",96,"36,986",11,5,10,2,28,67,"1,098",476,33,"1,674",21,"1,243",869,162,"2,295",28,0,28,"38,688","41,011"
07/2009,PIA ,AGL,IL,CE,Combined TRACON & Tower with Radar,290,"1,183",611,206,"2,290",0,4,18,1,23,0,149,961,146,"1,256",0,55,115,3,173,526,208,734,"4,280","4,476"
07/2009,PIE ,ASO,FL,ES,Towers with Radar,688,421,"1,800",255,"3,164",7,2,134,1,144,1,208,"2,553",477,"3,239",0,310,938,18,"1,266","4,102",498,"4,600","11,003","12,413"
07/2009,PIH ,ANM,ID,WE,Federal Contract Tower,4,354,188,14,560,0,0,1,0,1,0,263,"1,689",7,"1,959",0,21,70,0,91,"3,020",14,"3,034","5,553","5,645"
07/2009,PIT ,AEA,PA,CE,Combined TRACON & Tower with Radar,"7,021","3,455","1,013","1,043","12,532",2,5,51,5,63,0,9,55,58,122,0,74,79,3,156,0,242,242,"12,896","13,115"
07/2009,PKB ,AEA,WV,CE,Federal Contract Tower,0,225,295,44,564,0,0,0,0,0,0,86,982,190,"1,258",0,1,17,0,18,728,310,"1,038","2,860","2,878"
07/2009,PMD ,AWP,CA,WE,Federal Contract Tower,14,4,523,460,"1,001",0,0,55,2,57,0,1,308,20,329,0,0,347,0,347,95,"1,079","1,174","2,504","2,908"
07/2009,PMP ,ASO,FL,ES,Federal Contract Tower,0,9,420,1,430,0,144,460,0,604,0,0,"2,108",0,"2,108",1,10,"1,094",17,"1,122","4,924",0,"4,924","7,462","9,188"
07/2009,PNE ,AEA,PA,EN,Towers with Radar,0,378,"1,018",0,"1,396",0,0,62,0,62,0,0,"3,001",0,"3,001",0,0,469,0,469,"1,913",0,"1,913","6,310","6,841"
07/2009,PNS ,ASO,FL,ES,Towers with Radar,"1,045","1,556","1,169","1,301","5,071",0,0,34,11,45,0,16,"1,011",202,"1,229",0,491,24,128,643,"2,230",320,"2,550","8,850","9,538"
07/2009,POC ,AWP,CA,WE,Towers with Radar,0,5,525,1,531,0,0,12,0,12,0,0,"3,605",2,"3,607",0,0,920,2,922,"6,109",6,"6,115","10,253","11,187"
07/2009,POU ,AEA,NY,EN,Towers with Radar,0,37,609,3,649,19,13,59,12,103,0,4,"2,045",11,"2,060",0,10,242,16,268,"1,776",44,"1,820","4,529","4,900"
07/2009,PRC ,AWP,AZ,WE,Towers with Radar,118,163,179,3,463,0,0,0,0,0,0,234,"4,396",31,"4,661",0,32,37,1,70,"8,409",0,"8,409","13,533","13,603"
07/2009,PSC ,ANM,WA,WE,Combined TRACON & Tower with Radar,681,677,424,29,"1,811",6,22,91,15,134,0,202,"1,373",70,"1,645",0,77,502,19,598,"1,313",107,"1,420","4,876","5,608"
07/2009,PSP ,AWP,CA,WE,Towers with Radar,371,"1,309",220,18,"1,918",0,3,0,0,3,0,55,"1,303",66,"1,424",0,26,236,2,264,888,0,888,"4,230","4,497"
07/2009,PTK ,AGL,MI,CE,Towers with Radar,28,492,"2,524",9,"3,053",0,5,161,0,166,41,77,"4,066",6,"4,190",0,0,188,0,188,"7,634",0,"7,634","14,877","15,231"
07/2009,PUB ,ANM,CO,WE,Towers with Radar,30,280,418,67,795,0,0,0,0,0,0,96,"4,729",133,"4,958",0,17,54,7,78,"5,394",102,"5,496","11,249","11,327"
07/2009,PVD ,ANE,RI,EN,Combined TRACON & Tower with Radar,"3,649","2,417","1,313",19,"7,398",0,0,4,1,5,0,43,320,2,365,0,0,24,6,30,316,0,316,"8,079","8,114"
07/2009,PVU ,ANM,UT,WE,Federal Contract Tower,0,32,157,1,190,0,0,221,0,221,0,50,"2,389",12,"2,451",0,165,208,9,382,"5,460",47,"5,507","8,148","8,751"
07/2009,PWA ,ASW,OK,CE,Federal Contract Tower,0,187,"1,228",119,"1,534",114,37,42,51,244,0,47,"2,967",14,"3,028",0,297,310,25,632,"1,142",84,"1,226","5,788","6,664"
07/2009,PWK ,AGL,IL,CE,Towers with Radar,0,968,"2,270",1,"3,239",0,0,24,0,24,0,12,"3,479",106,"3,597",0,0,440,0,440,"2,633",0,"2,633","9,469","9,933"
07/2009,PWM ,ANE,ME,EN,Combined TRACON & Tower with Radar,"2,146","1,651",941,22,"4,760",7,4,18,1,30,2,42,909,15,968,0,8,202,10,220,762,4,766,"6,494","6,744"
07/2009,RAL ,AWP,CA,WE,Federal Contract Tower,0,11,350,0,361,0,0,0,0,0,0,0,"2,679",0,"2,679",0,2,785,12,799,"2,564",6,"2,570","5,610","6,409"
07/2009,RAP ,AGL,SD,WE,Federal Contract Tower,538,944,654,38,"2,174",0,0,0,116,116,2,66,"1,135",206,"1,409",0,5,9,55,69,656,62,718,"4,301","4,486"
07/2009,RBD ,ASW,TX,CE,Federal Contract Tower,0,1,357,5,363,22,0,128,1,151,0,0,"2,078",0,"2,078",0,6,"1,347",4,"1,357","4,478",4,"4,482","6,923","8,431"
07/2009,RDD ,AWP,CA,WE,Federal Contract Tower,176,355,207,14,752,0,0,0,0,0,0,920,"2,701",19,"3,640",0,0,174,0,174,"2,385",28,"2,413","6,805","6,979"
07/2009,RDG ,AEA,PA,EN,Combined TRACON & Tower with Radar,3,446,995,47,"1,491",1,67,191,4,263,0,418,"1,911",100,"2,429",0,28,220,10,258,"6,529",264,"6,793","10,713","11,234"
07/2009,RDM ,ANM,OR,WE,Federal Contract Tower,380,724,295,2,"1,401",0,0,7,0,7,76,298,"1,714",5,"2,093",0,28,253,1,282,"2,112",16,"2,128","5,622","5,911"
07/2009,RDU ,ASO,NC,EN,Combined TRACON & Tower with Radar,"6,943","6,145","2,246",115,"15,449",5,6,3,0,14,0,26,"1,319",200,"1,545",0,8,26,3,37,0,0,0,"16,994","17,045"
07/2009,RFD ,AGL,IL,CE,Combined TRACON & Tower with Radar,"1,033",92,947,107,"2,179",0,4,44,1,49,0,87,"1,366",8,"1,461",0,243,196,0,439,"1,036",106,"1,142","4,782","5,270"
07/2009,RHV ,AWP,CA,WE,Towers with Radar,0,0,192,0,192,1,0,3,0,4,0,0,"4,683",0,"4,683",0,0,445,0,445,"6,060",0,"6,060","10,935","11,384"
07/2009,RIC ,AEA,VA,EN,Towers with Radar,"2,735","3,650","1,252",243,"7,880",2,2,34,3,41,0,30,910,92,"1,032",0,43,173,24,240,137,220,357,"9,269","9,550"
07/2009,RME ,AEA,NY,EN,Federal Contract Tower,10,111,232,89,442,0,0,12,5,17,0,55,"1,265",114,"1,434",0,3,141,26,170,"2,640",453,"3,093","4,969","5,156"
07/2009,RNM ,AWP,CA,WE,Federal Contract Tower,0,0,123,1,124,0,0,0,0,0,0,180,"3,269",15,"3,464",0,16,924,4,944,"8,629",14,"8,643","12,231","13,175"
07/2009,RNO ,AWP,NV,WE,Combined TRACON & Tower with Radar,"3,660",907,836,72,"5,475",0,0,3,0,3,1,317,"2,006",112,"2,436",0,"1,173",198,13,"1,384","1,269",48,"1,317","9,228","10,615"
07/2009,RNT ,ANM,WA,WE,Federal Contract Tower,35,18,323,0,376,0,0,0,0,0,0,116,"4,379",1,"4,496",0,0,589,16,605,"4,690",138,"4,828","9,700","10,305"
07/2009,ROA ,AEA,VA,EN,Combined TRACON & Tower with Radar,242,"1,904",747,41,"2,934",0,4,11,0,15,0,26,684,36,746,0,197,99,6,302,535,18,553,"4,233","4,550"
07/2009,ROC ,AEA,NY,CE,Combined TRACON & Tower with Radar,"1,940","3,173","1,031",61,"6,205",0,4,21,1,26,0,76,660,67,803,0,146,40,3,189,"3,379",78,"3,457","10,465","10,680"
07/2009,ROG ,ASW,AR,CE,Federal Contract Tower,0,66,773,0,839,0,0,8,0,8,0,1,420,0,421,0,24,186,0,210,260,0,260,"1,520","1,738"
07/2009,ROW ,ASW,NM,WE,Combined TRACON & Tower with Radar,9,369,312,768,"1,458",0,2,27,4,33,1,175,"1,131",96,"1,403",0,3,"1,627",202,"1,832",642,"1,201","1,843","4,704","6,569"
07/2009,RST ,AGL,MN,CE,Combined TRACON & Tower with Radar,84,"1,093","1,334",2,"2,513",0,12,10,0,22,0,2,"1,050",6,"1,058",0,345,16,0,361,"1,216",12,"1,228","4,799","5,182"
07/2009,RSW ,ASO,FL,ES,Combined TRACON & Tower with Radar,"4,280",571,439,47,"5,337",3,11,100,3,117,0,142,174,0,316,0,24,250,10,284,4,2,6,"5,659","6,060"
07/2009,RVS ,ASW,OK,CE,Towers with Radar,0,43,"2,141",1,"2,185",2,4,4,1,11,0,1,"8,204",0,"8,205",2,34,97,1,134,"10,622",0,"10,622","21,012","21,157"
07/2009,RYN ,AWP,AZ,WE,Federal Contract Tower,0,0,126,0,126,0,0,2,0,2,0,0,"3,672",59,"3,731",0,0,0,0,0,"6,512",150,"6,662","10,519","10,521"
07/2009,RYY ,ASO,GA,ES,Federal Contract Tower,0,151,978,28,"1,157",0,1,92,10,103,0,82,"2,673",60,"2,815",0,15,188,8,211,"2,160",19,"2,179","6,151","6,465"
07/2009,SAC ,AWP,CA,WE,Federal Contract Tower,0,61,"1,038",15,"1,114",9,6,9,2,26,4,442,"4,796",16,"5,258",0,73,504,6,583,"1,289",2,"1,291","7,663","8,272"
07/2009,SAF ,ASW,NM,WE,Federal Contract Tower,0,325,733,77,"1,135",0,0,0,1,1,0,117,"1,976",148,"2,241",0,2,32,1,35,"2,409",186,"2,595","5,971","6,007"
07/2009,SAN ,AWP,CA,WE,Towers with Radar,"13,713","3,140",816,26,"17,695",2,0,1,4,7,0,66,350,57,473,0,14,"1,422","1,712","3,148",49,131,180,"18,348","21,503"
07/2009,SAT ,ASW,TX,CE,Combined TRACON & Tower with Radar,"7,992","1,186","2,607",265,"12,050",7,11,46,32,96,36,623,"3,834",60,"4,553",0,317,423,71,811,0,0,0,"16,603","17,510"
07/2009,SAV ,ASO,GA,ES,Combined TRACON & Tower with Radar,"1,351","1,814","1,687",252,"5,104",11,11,12,24,58,0,61,"1,334",111,"1,506",4,14,48,22,88,"1,331",88,"1,419","8,029","8,175"
07/2009,SAW ,AGL,MI,CE,Federal Contract Tower,4,801,103,19,927,0,0,0,0,0,0,86,358,28,472,0,0,48,0,48,304,30,334,"1,733","1,781"
07/2009,SBA ,AWP,CA,WE,Combined TRACON & Tower with Radar,389,"2,127","1,354",47,"3,917",0,1,3,1,5,0,58,"3,099",72,"3,229",0,4,66,3,73,"2,209",0,"2,209","9,355","9,433"
07/2009,SBN ,AGL,IN,CE,Combined TRACON & Tower with Radar,298,"1,471",790,10,"2,569",0,2,5,0,7,0,56,517,4,577,0,27,53,7,87,456,14,470,"3,616","3,710"
07/2009,SBP ,AWP,CA,WE,Federal Contract Tower,110,740,611,17,"1,478",0,0,0,0,0,0,179,"3,755",17,"3,951",0,26,63,3,92,"3,236",6,"3,242","8,671","8,763"
07/2009,SBY ,AEA,MD,EN,Federal Contract Tower,0,563,316,40,919,0,0,2,0,2,0,26,"1,048",155,"1,229",0,22,186,26,234,"1,030",500,"1,530","3,678","3,914"
07/2009,SCK ,AWP,CA,WE,Towers with Radar,53,30,"1,286",54,"1,423",0,0,0,0,0,1,5,"2,182",182,"2,370",0,21,75,4,100,"1,765",98,"1,863","5,656","5,756"
07/2009,SDF ,ASO,KY,CE,Combined TRACON & Tower with Radar,"7,541","3,781",718,206,"12,246",3,38,190,1,232,0,41,198,64,303,0,141,777,12,930,137,1,138,"12,687","13,849"
07/2009,SDL ,AWP,AZ,WE,Towers with Radar,9,379,"1,220",15,"1,623",0,0,0,0,0,0,35,"5,465",9,"5,509",0,42,"1,325",3,"1,370","4,719",4,"4,723","11,855","13,225"
07/2009,SDM ,AWP,CA,WE,Federal Contract Tower,0,139,504,19,662,0,0,0,0,0,0,2,"2,746",37,"2,785",0,0,311,480,791,"4,474",122,"4,596","8,043","8,834"
07/2009,SEA ,ANM,WA,WE,Towers with Radar,"27,793","1,789",120,10,"29,712",352,807,933,51,"2,143",0,6,249,1,256,0,31,377,9,417,0,0,0,"29,968","32,528"
07/2009,SEE ,AWP,CA,WE,Towers with Radar,0,9,"1,107",0,"1,116",0,0,0,0,0,0,0,"7,706",0,"7,706",0,0,352,0,352,"11,101",1,"11,102","19,924","20,276"
07/2009,SFB ,ASO,FL,ES,Towers with Radar,"1,343",85,"3,386",4,"4,818",0,1,1,0,2,179,1,"4,554",1,"4,735",0,0,86,0,86,"10,208",12,"10,220","19,773","19,861"
07/2009,SFF ,ANM,WA,WE,Federal Contract Tower,0,116,231,4,351,0,0,0,0,0,0,380,"3,148",17,"3,545",1,52,36,11,100,"2,499",2,"2,501","6,397","6,497"
07/2009,SFO ,AWP,CA,WE,Towers with Radar,"25,713","7,662",838,45,"34,258",73,7,8,0,88,4,74,258,259,595,0,5,596,31,632,0,0,0,"34,853","35,573"
07/2009,SGF ,ACE,MO,CE,Combined TRACON & Tower with Radar,302,"2,016","1,041",280,"3,639",3,19,49,0,71,7,26,786,142,961,0,99,138,8,245,883,136,"1,019","5,619","5,935"
07/2009,SGJ ,ASO,FL,ES,Federal Contract Tower,0,177,"1,014",57,"1,248",0,0,0,0,0,0,290,"3,452",109,"3,851",0,12,156,53,221,"3,980",230,"4,210","9,309","9,530"
07/2009,SGR ,ASW,TX,CE,Federal Contract Tower,89,188,"1,327",15,"1,619",0,0,0,0,0,0,46,"2,055",0,"2,101",0,222,410,2,634,"2,222",2,"2,224","5,944","6,578"
07/2009,SHV ,ASW,LA,CE,Combined TRACON & Tower with Radar,587,"1,447","1,309",266,"3,609",1,4,115,3,123,0,9,1,0,10,0,33,0,0,33,140,216,356,"3,975","4,131"
07/2009,SIG ,ASO,PR,ES,Federal Contract Tower,0,0,516,11,527,0,0,0,0,0,0,"1,224","3,707",278,"5,209",0,0,30,8,38,"1,668",58,"1,726","7,462","7,500"
07/2009,SJC ,AWP,CA,WE,Towers with Radar,"7,880","2,320","1,226",5,"11,431",17,9,161,44,231,0,27,"1,116",37,"1,180",0,125,916,71,"1,112","2,580",0,"2,580","15,191","16,534"
07/2009,SJT ,ASW,TX,CE,Federal Contract Tower,277,187,397,832,"1,693",0,0,12,20,32,276,279,"1,445",467,"2,467",0,18,376,12,406,"2,418","2,400","4,818","8,978","9,416"
07/2009,SJU ,ASO,PR,ES,Towers with Radar,"8,399","1,860",518,133,"10,910",0,0,0,0,0,0,"2,005","1,363",37,"3,405",47,"1,090","1,144",34,"2,315",14,0,14,"14,329","16,644"
07/2009,SLC ,ANM,UT,WE,Towers with Radar,"16,829","12,381","1,861",173,"31,244",3,5,59,4,71,0,629,"3,733",15,"4,377",0,428,901,19,"1,348",0,0,0,"35,621","37,040"
07/2009,SLE ,ANM,OR,WE,Federal Contract Tower,0,53,504,34,591,0,0,0,0,0,0,72,"2,314",111,"2,497",0,17,139,0,156,"2,459",19,"2,478","5,566","5,722"
07/2009,SLN ,ACE,KS,CE,Federal Contract Tower,2,427,577,36,"1,042",0,0,0,0,0,0,504,999,134,"1,637",0,2,31,64,97,"2,327",76,"2,403","5,082","5,179"
07/2009,SMF ,AWP,CA,WE,Towers with Radar,"8,135","1,568",292,50,"10,045",2,10,20,0,32,0,10,658,6,674,0,16,705,0,721,374,98,472,"11,191","11,944"
07/2009,SMO ,AWP,CA,WE,Towers with Radar,0,616,"1,791",0,"2,407",0,0,0,0,0,0,1,"4,020",8,"4,029",0,0,"1,779",13,"1,792","4,758",2,"4,760","11,196","12,988"
07/2009,SMX ,AWP,CA,WE,Federal Contract Tower,29,503,428,10,970,0,0,0,0,0,0,350,"2,007",5,"2,362",0,0,223,6,229,"1,353",12,"1,365","4,697","4,926"
07/2009,SNA ,AWP,CA,WE,Towers with Radar,"7,952","1,321","3,200",5,"12,478",32,0,3,0,35,0,0,"6,679",1,"6,680",0,0,"2,207",38,"2,245","8,236",0,"8,236","27,394","29,674"
07/2009,SNS ,AWP,CA,WE,Federal Contract Tower,0,8,"1,144",2,"1,154",0,0,2,0,2,0,43,"2,200",8,"2,251",0,2,91,2,95,"2,732",30,"2,762","6,167","6,264"
07/2009,SPG ,ASO,FL,ES,Federal Contract Tower,0,10,281,0,291,0,0,0,0,0,0,160,"2,441",61,"2,662",0,186,231,105,522,"3,754",290,"4,044","6,997","7,519"
07/2009,SPI ,AGL,IL,CE,Combined TRACON & Tower with Radar,14,523,787,123,"1,447",1,3,31,4,39,0,163,696,10,869,0,75,181,11,267,524,80,604,"2,920","3,226"
07/2009,SQL ,AWP,CA,WE,Federal Contract Tower,0,0,296,0,296,0,0,0,0,0,0,1,"4,749",0,"4,750",0,0,394,3,397,"4,863",0,"4,863","9,909","10,306"
07/2009,SRQ ,ASO,FL,ES,Towers with Radar,"1,034",277,"1,382",79,"2,772",0,2,2,0,4,0,187,"2,447",17,"2,651",0,64,774,30,868,"2,467",98,"2,565","7,988","8,860"
