,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2004 To 01/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
12/2004,ADS ,ASW,TX,CE,Towers with Display (VFR),13,"1,141","2,886",0,"4,040",0,0,0,0,0,0,65,"6,208",0,"6,273",0,0,0,0,0,"1,678",0,"1,678","11,991","11,991"
12/2004,ADW ,AEA,MD,EN,Towers with Radar,5,1,27,"2,437","2,470",4,10,13,45,72,85,1,194,661,941,0,0,527,65,592,42,"3,350","3,392","6,803","7,467"
12/2004,AEX ,ASW,LA,CE,Federal Contract Tower,129,704,491,202,"1,526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,817",732,"2,549","4,075","4,075"
12/2004,AFW ,ASW,TX,CE,Towers with Radar,818,341,586,579,"2,324",0,0,0,0,0,4,71,"1,209",70,"1,354",0,0,0,0,0,"1,990",504,"2,494","6,172","6,172"
12/2004,AGC ,AEA,PA,CE,Towers with Radar,0,919,"1,427",4,"2,350",0,0,0,0,0,0,762,"1,381",14,"2,157",0,0,0,0,0,922,22,944,"5,451","5,451"
12/2004,AGS ,ASO,GA,ES,Combined TRACON & Tower with Radar,391,568,775,182,"1,916",0,0,0,0,0,0,0,98,31,129,0,0,0,0,0,478,127,605,"2,650","2,650"
12/2004,AHN ,ASO,GA,ES,Federal Contract Tower,0,91,857,13,961,0,0,0,0,0,0,25,"1,691",99,"1,815",0,0,0,0,0,"2,706",8,"2,714","5,490","5,490"
12/2004,AKN ,AAL,AK,WE,Federal Contract Tower,82,414,26,48,570,0,0,0,0,0,1,761,132,8,902,0,0,0,0,0,16,56,72,"1,544","1,544"
12/2004,ALB ,AEA,NY,EN,Combined TRACON & Tower with Radar,"2,318","5,113",833,127,"8,391",0,0,0,0,0,0,75,979,167,"1,221",0,0,0,0,0,602,185,787,"10,399","10,399"
12/2004,ALN ,AGL,IL,CE,Federal Contract Tower,0,36,929,8,973,0,0,0,0,0,0,87,"1,308",4,"1,399",0,0,0,0,0,"2,878",34,"2,912","5,284","5,284"
12/2004,ALO ,ACE,IA,CE,Combined TRACON & Tower with Radar,75,382,692,9,"1,158",0,0,0,0,0,0,0,338,68,406,0,0,0,0,0,331,76,407,"1,971","1,971"
12/2004,ALW ,ANM,WA,WE,Federal Contract Tower,0,206,150,0,356,0,0,0,0,0,12,83,567,14,676,0,0,0,0,0,928,4,932,"1,964","1,964"
12/2004,AMA ,ASW,TX,WE,Combined TRACON & Tower with Radar,901,"1,058",929,"1,371","4,259",0,0,0,0,0,0,29,823,987,"1,839",0,0,0,0,0,344,"3,318","3,662","9,760","9,760"
12/2004,ANC ,AAL,AK,WE,Towers with Radar,"10,508","4,632",724,224,"16,088",7,3,35,352,397,45,709,"1,172",251,"2,177",0,11,33,8,52,246,0,246,"18,511","18,960"
12/2004,ANE ,AGL,MN,CE,Federal Contract Tower,0,301,566,0,867,0,0,0,0,0,0,28,"2,340",10,"2,378",0,0,0,0,0,"2,886",24,"2,910","6,155","6,155"
12/2004,APA ,ANM,CO,WE,Towers with Radar,0,"2,761","3,146",35,"5,942",0,0,0,0,0,0,"2,076","7,288",86,"9,450",0,0,0,0,0,"12,373",150,"12,523","27,915","27,915"
12/2004,APC ,AWP,CA,WE,Towers with Radar,0,200,655,6,861,0,0,0,0,0,0,23,"2,184",21,"2,228",0,0,0,0,0,"3,798",32,"3,830","6,919","6,919"
12/2004,APF ,ASO,FL,ES,Federal Contract Tower,0,"1,245","2,874",5,"4,124",0,0,0,0,0,0,63,"5,166",3,"5,232",0,0,0,0,0,"3,214",0,"3,214","12,570","12,570"
12/2004,ARA ,ASW,LA,CE,Federal Contract Tower,9,50,149,310,518,0,0,0,0,0,1,865,443,162,"1,471",0,0,0,0,0,"2,322",212,"2,534","4,523","4,523"
12/2004,ARB ,AGL,MI,CE,Towers with Radar,0,30,187,0,217,0,0,0,0,0,0,120,"1,159",0,"1,279",0,0,0,0,0,"2,271",0,"2,271","3,767","3,767"
12/2004,ARR ,AGL,IL,CE,Towers with Radar,0,43,594,10,647,0,0,0,0,0,0,1,"2,659",5,"2,665",0,0,0,0,0,"3,816",0,"3,816","7,128","7,128"
12/2004,ASE ,ANM,CO,WE,Combined TRACON & Tower with Radar,571,"1,212","1,721",0,"3,504",0,0,0,0,0,0,2,610,2,614,0,0,0,0,0,67,0,67,"4,185","4,185"
12/2004,ASG ,ASW,AR,CE,Federal Contract Tower,0,194,645,2,841,0,0,0,0,0,0,182,"1,490",4,"1,676",0,0,0,0,0,"1,786",0,"1,786","4,303","4,303"
12/2004,ASH ,ANE,NH,EN,Federal Contract Tower,0,23,559,0,582,0,0,0,0,0,0,0,"3,232",0,"3,232",0,0,0,0,0,"4,027",0,"4,027","7,841","7,841"
12/2004,ATL ,ASO,GA,ES,Towers with Radar,0,0,0,0,0,0,0,0,0,0,"58,585","20,793",833,156,"80,367",0,0,0,0,0,0,0,0,"80,367","80,367"
12/2004,ATW ,AGL,WI,CE,Federal Contract Tower,585,"1,337",546,0,"2,468",0,0,0,0,0,1,0,454,6,461,0,0,0,0,0,326,0,326,"3,255","3,255"
12/2004,AUS ,ASW,TX,CE,Combined TRACON & Tower with Radar,"7,455","2,442","2,851",382,"13,130",0,0,0,0,0,"2,313",987,"4,803",427,"8,530",0,0,0,0,0,274,46,320,"21,980","21,980"
12/2004,AVL ,ASO,NC,ES,Combined TRACON & Tower with Radar,298,"1,464","1,239",150,"3,151",0,0,0,0,0,0,9,904,9,922,0,0,0,0,0,"1,022",89,"1,111","5,184","5,184"
12/2004,AVP ,AEA,PA,EN,Combined TRACON & Tower with Radar,777,"1,068",682,19,"2,546",0,0,0,0,0,2,39,906,9,956,0,0,0,0,0,"1,965",42,"2,007","5,509","5,509"
12/2004,AZO ,AGL,MI,CE,Combined TRACON & Tower with Radar,226,"1,120",870,12,"2,228",0,0,0,0,0,0,69,"1,019",1,"1,089",0,0,0,0,0,"1,608",0,"1,608","4,925","4,925"
12/2004,BAF ,ANE,MA,EN,Federal Contract Tower,0,37,191,82,310,0,0,0,0,0,0,2,"1,372",290,"1,664",0,0,0,0,0,"1,648",206,"1,854","3,828","3,828"
12/2004,BAK ,AGL,IN,CE,Federal Contract Tower,2,53,358,6,419,0,0,0,0,0,0,0,973,58,"1,031",0,0,0,0,0,964,86,"1,050","2,500","2,500"
12/2004,BCT ,ASO,FL,ES,Federal Contract Tower,0,897,"1,456",0,"2,353",0,0,0,0,0,0,79,"1,887",5,"1,971",0,0,0,0,0,"3,540",36,"3,576","7,900","7,900"
12/2004,BDL ,ANE,CT,EN,Towers with Radar,"5,884","4,260","1,139",130,"11,413",0,0,0,0,0,14,62,662,71,809,0,0,0,0,0,664,65,729,"12,951","12,951"
12/2004,BDR ,ANE,CT,EN,Federal Contract Tower,0,124,519,10,653,0,0,0,0,0,0,11,"1,415",26,"1,452",0,0,0,0,0,"2,251",0,"2,251","4,356","4,356"
12/2004,BED ,ANE,MA,EN,Towers with Radar,36,"1,506","2,346",38,"3,926",0,0,0,0,0,0,233,"3,332",19,"3,584",0,0,0,0,0,"3,978",0,"3,978","11,488","11,488"
12/2004,BET ,AAL,AK,WE,Federal Contract Tower,290,570,4,9,873,0,0,0,0,0,4,"6,396",186,6,"6,592",0,0,0,0,0,141,0,141,"7,606","7,606"
12/2004,BFI ,ANM,WA,WE,Towers with Radar,824,"3,507","2,574",16,"6,921",0,0,0,0,0,18,"1,794","5,349",19,"7,180",0,0,0,0,0,"4,324",0,"4,324","18,425","18,425"
12/2004,BFL ,AWP,CA,WE,Combined TRACON & Tower with Radar,25,"1,411","1,416",29,"2,881",0,0,0,0,0,1,502,"1,063",15,"1,581",0,0,0,0,0,"2,416",20,"2,436","6,898","6,898"
12/2004,BFM ,ASO,AL,CE,Federal Contract Tower,200,311,655,291,"1,457",0,0,0,0,0,4,147,"1,088",598,"1,837",0,0,0,0,0,430,"2,638","3,068","6,362","6,362"
12/2004,BGM ,AEA,NY,EN,Combined TRACON & Tower with Radar,0,"1,011",353,69,"1,433",0,0,0,0,0,0,11,197,4,212,0,0,0,0,0,230,48,278,"1,923","1,923"
12/2004,BGR ,ANE,ME,EN,Combined TRACON & Tower with Radar,348,"1,637",640,838,"3,463",0,0,0,0,0,54,44,341,133,572,0,0,0,0,0,798,"1,386","2,184","6,219","6,219"
12/2004,BHM ,ASO,AL,ES,Combined TRACON & Tower with Radar,"3,129","3,528","3,356",300,"10,313",0,0,0,0,0,0,19,"1,153",18,"1,190",0,0,0,0,0,505,158,663,"12,166","12,166"
12/2004,BIL ,ANM,MT,WE,Combined TRACON & Tower with Radar,"1,101","2,810",954,15,"4,880",0,0,0,0,0,0,329,989,31,"1,349",0,0,0,0,0,"1,309",16,"1,325","7,554","7,554"
12/2004,BIS ,AGL,ND,CE,Combined TRACON & Tower with Radar,274,"1,041",789,46,"2,150",0,0,0,0,0,0,76,652,89,817,0,0,0,0,0,510,93,603,"3,570","3,570"
12/2004,BJC ,ANM,CO,WE,Towers with Radar,0,355,"1,753",18,"2,126",0,0,0,0,0,0,53,"4,242",7,"4,302",0,0,0,0,0,"6,306",6,"6,312","12,740","12,740"
12/2004,BKL ,AGL,OH,CE,Federal Contract Tower,5,777,825,0,"1,607",0,0,0,0,0,0,614,875,9,"1,498",0,0,0,0,0,890,8,898,"4,003","4,003"
12/2004,BLI ,ANM,WA,WE,Federal Contract Tower,39,699,407,13,"1,158",0,0,0,0,0,0,388,"1,971",50,"2,409",0,0,0,0,0,"1,458",28,"1,486","5,053","5,053"
12/2004,BMG ,AGL,IN,CE,Federal Contract Tower,4,39,505,4,552,0,0,0,0,0,0,0,684,2,686,0,0,0,0,0,702,1,703,"1,941","1,941"
12/2004,BMI ,AGL,IL,CE,Federal Contract Tower,250,835,454,0,"1,539",0,0,0,0,0,0,3,600,6,609,0,0,0,0,0,900,2,902,"3,050","3,050"
12/2004,BNA ,ASO,TN,CE,Combined TRACON & Tower with Radar,"10,089","4,938","3,044",231,"18,302",0,0,0,0,0,19,50,821,53,943,0,0,0,0,0,199,0,199,"19,444","19,444"
12/2004,BOI ,ANM,ID,WE,Combined TRACON & Tower with Radar,"3,440","2,038","1,610",434,"7,522",0,0,0,0,0,0,272,"1,487",101,"1,860",0,0,0,0,0,"2,411",288,"2,699","12,081","12,081"
12/2004,BOS ,ANE,MA,EN,Towers with Radar,"18,037","12,323",897,15,"31,272",0,0,0,0,0,83,623,"1,062",40,"1,808",0,0,0,0,0,0,0,0,"33,080","33,080"
12/2004,BPT ,ASW,TX,CE,Combined TRACON & Tower with Radar,2,559,921,203,"1,685",0,0,0,0,0,0,51,821,13,885,0,0,0,0,0,"3,633",0,"3,633","6,203","6,203"
12/2004,BRO ,ASW,TX,CE,Federal Contract Tower,2,348,594,376,"1,320",0,0,0,0,0,0,0,885,0,885,0,0,0,0,0,247,277,524,"2,729","2,729"
12/2004,BTL ,AGL,MI,CE,Federal Contract Tower,0,45,"1,231",188,"1,464",0,0,0,0,0,0,12,"1,220",137,"1,369",0,0,0,0,0,"1,786",58,"1,844","4,677","4,677"
12/2004,BTR ,ASW,LA,CE,Combined TRACON & Tower with Radar,434,"1,431","1,968",149,"3,982",0,0,0,0,0,0,7,"1,677",18,"1,702",0,0,0,0,0,"1,878",150,"2,028","7,712","7,712"
12/2004,BTV ,ANE,VT,EN,Combined TRACON & Tower with Radar,459,"2,881",765,414,"4,519",0,0,0,0,0,1,46,430,148,625,0,0,0,0,0,"1,267",549,"1,816","6,960","6,960"
12/2004,BUF ,AEA,NY,CE,Combined TRACON & Tower with Radar,"4,761","3,930","1,411",128,"10,230",0,0,0,0,0,0,25,223,7,255,0,0,0,0,0,496,90,586,"11,071","11,071"
12/2004,BUR ,AWP,CA,WE,Towers with Radar,"4,371","2,743","2,707",10,"9,831",0,0,793,0,793,0,"2,233","2,101",11,"4,345",0,4,"5,733",6,"5,743","1,759",9,"1,768","15,944","22,480"
12/2004,BVY ,ANE,MA,EN,Federal Contract Tower,0,28,228,0,256,0,0,0,0,0,0,6,"1,721",23,"1,750",0,0,0,0,0,"1,752",8,"1,760","3,766","3,766"
12/2004,BWI ,AEA,MD,EN,Towers with Radar,"18,897","4,694","1,657",66,"25,314",0,1,276,0,277,0,0,584,7,591,0,0,705,44,749,368,20,388,"26,293","27,319"
12/2004,BZN ,ANM,MT,WE,Federal Contract Tower,578,875,349,2,"1,804",0,0,0,0,0,0,52,843,7,902,0,0,0,0,0,"1,406",0,"1,406","4,112","4,112"
12/2004,CAE ,ASO,SC,ES,Combined TRACON & Tower with Radar,"1,160","4,661","1,233",164,"7,218",0,0,0,0,0,10,31,"1,051",25,"1,117",0,0,0,0,0,904,162,"1,066","9,401","9,401"
12/2004,CAK ,AGL,OH,CE,Combined TRACON & Tower with Radar,"1,297","1,683","2,099",103,"5,182",0,0,0,0,0,0,26,702,47,775,0,0,0,0,0,999,40,"1,039","6,996","6,996"
12/2004,CCR ,AWP,CA,WE,Towers with Radar,0,111,886,0,997,0,0,0,0,0,0,108,"2,537",6,"2,651",0,0,0,0,0,"3,166",0,"3,166","6,814","6,814"
12/2004,CDW ,AEA,NJ,EN,Towers with Radar,0,9,468,3,480,0,0,0,0,0,0,6,"3,893",60,"3,959",0,0,0,0,0,"2,499",0,"2,499","6,938","6,938"
12/2004,CGF ,AGL,OH,CE,Federal Contract Tower,0,388,725,0,"1,113",0,0,0,0,0,0,185,949,0,"1,134",0,0,0,0,0,650,0,650,"2,897","2,897"
12/2004,CHA ,ASO,TN,ES,Combined TRACON & Tower with Radar,493,"1,390","1,819",488,"4,190",0,0,0,0,0,0,10,"1,006",57,"1,073",0,0,0,0,0,903,457,"1,360","6,623","6,623"
12/2004,CHD ,AWP,AZ,WE,Federal Contract Tower,0,20,134,0,154,0,0,0,0,0,0,203,"5,041",7,"5,251",0,0,0,0,0,"14,690",20,"14,710","20,115","20,115"
12/2004,CHO ,AEA,VA,EN,Federal Contract Tower,5,"1,605",738,59,"2,407",0,0,0,0,0,0,14,"1,539",52,"1,605",0,0,0,0,0,"1,489",142,"1,631","5,643","5,643"
12/2004,CHS ,ASO,SC,ES,Combined TRACON & Tower with Radar,959,"3,811","1,489","1,767","8,026",0,0,0,0,0,0,102,784,37,923,0,0,0,0,0,334,"1,959","2,293","11,242","11,242"
12/2004,CIC ,AWP,CA,WE,Federal Contract Tower,0,276,234,9,519,0,0,0,0,0,0,244,"1,356",12,"1,612",0,0,0,0,0,320,46,366,"2,497","2,497"
12/2004,CID ,ACE,IA,CE,Combined TRACON & Tower with Radar,701,"2,194",872,3,"3,770",0,0,0,0,0,0,14,644,4,662,0,0,0,0,0,431,0,431,"4,863","4,863"
12/2004,CKB ,AEA,WV,CE,Combined TRACON & Tower with Radar,5,278,329,124,736,0,0,0,0,0,0,17,711,162,890,0,0,0,0,0,907,380,"1,287","2,913","2,913"
12/2004,CLE ,AGL,OH,CE,Combined TRACON & Tower with Radar,"6,999","13,141",864,8,"21,012",0,0,0,0,0,0,57,114,8,179,0,0,0,0,0,0,0,0,"21,191","21,191"
12/2004,CLL ,ASW,TX,CE,Federal Contract Tower,4,565,494,455,"1,518",0,0,0,0,0,0,0,"1,447",373,"1,820",0,0,0,0,0,886,624,"1,510","4,848","4,848"
12/2004,CLT ,ASO,NC,ES,Combined TRACON & Tower with Radar,"19,385","18,732","1,930",127,"40,174",0,0,0,0,0,0,176,716,8,900,0,0,0,0,0,0,0,0,"41,074","41,074"
12/2004,CMA ,AWP,CA,WE,Towers with Radar,0,135,"1,165",0,"1,300",0,0,0,0,0,0,62,"5,150",63,"5,275",0,0,0,0,0,"3,864",6,"3,870","10,445","10,445"
12/2004,CMH ,AGL,OH,CE,Combined TRACON & Tower with Radar,"4,276","10,478","2,072",37,"16,863",0,0,0,0,0,0,9,"1,913",36,"1,958",0,0,0,0,0,441,0,441,"19,262","19,262"
12/2004,CMI ,AGL,IL,CE,Combined TRACON & Tower with Radar,18,967,"1,505",10,"2,500",0,0,0,0,0,0,22,"1,386",6,"1,414",0,0,0,0,0,"5,951",14,"5,965","9,879","9,879"
12/2004,CNO ,AWP,CA,WE,Towers with Radar,0,12,"1,330",5,"1,347",0,0,0,0,0,0,12,"4,230",1,"4,243",0,0,0,0,0,"7,537",0,"7,537","13,127","13,127"
12/2004,CNW ,ASW,TX,CE,Federal Contract Tower,8,0,236,174,418,0,0,0,0,0,0,76,986,40,"1,102",0,0,0,0,0,"3,068",646,"3,714","5,234","5,234"
12/2004,COS ,ANM,CO,WE,Combined TRACON & Tower with Radar,"1,541","2,496","1,205",753,"5,995",0,0,0,0,0,1,33,"2,331",680,"3,045",0,0,0,0,0,"3,061",843,"3,904","12,944","12,944"
12/2004,COU ,ACE,MO,CE,Federal Contract Tower,11,257,634,1,903,0,0,0,0,0,20,14,919,15,968,0,0,0,0,0,625,16,641,"2,512","2,512"
12/2004,CPR ,ANM,WY,WE,Combined TRACON & Tower with Radar,70,"1,205",397,3,"1,675",0,0,0,0,0,0,161,432,1,594,0,0,0,0,0,264,0,264,"2,533","2,533"
12/2004,CPS ,AGL,IL,CE,Towers with Radar,0,763,948,4,"1,715",0,0,0,0,0,0,45,"3,049",0,"3,094",0,0,0,0,0,"6,066",0,"6,066","10,875","10,875"
12/2004,CRE ,ASO,SC,ES,Federal Contract Tower,0,51,669,28,748,0,0,0,0,0,0,36,"1,035",15,"1,086",0,0,0,0,0,308,8,316,"2,150","2,150"
12/2004,CRG ,ASO,FL,ES,Federal Contract Tower,0,515,"1,857",4,"2,376",0,0,0,0,0,0,74,"4,778",913,"5,765",0,0,0,0,0,"5,339",32,"5,371","13,512","13,512"
12/2004,CRP ,ASW,TX,CE,Combined TRACON & Tower with Radar,356,"1,398",989,720,"3,463",0,0,0,0,0,0,102,"1,142",22,"1,266",0,0,0,0,0,375,"4,347","4,722","9,451","9,451"
12/2004,CRQ ,AWP,CA,WE,Towers with Radar,0,845,"2,991",27,"3,863",0,0,0,0,0,0,552,"5,137",89,"5,778",0,0,0,0,0,"4,786",8,"4,794","14,435","14,435"
12/2004,CRW ,AEA,WV,CE,Combined TRACON & Tower with Radar,0,"3,300",847,161,"4,308",0,0,0,0,0,0,426,629,32,"1,087",0,0,0,0,0,701,171,872,"6,267","6,267"
12/2004,CSG ,ASO,GA,ES,Towers with Radar,264,48,914,14,"1,240",0,0,0,0,0,12,1,911,22,946,0,0,0,0,0,"1,382",55,"1,437","3,623","3,623"
12/2004,CVG ,ASO,KY,CE,Combined TRACON & Tower with Radar,"14,790","24,730",604,9,"40,133",0,0,0,0,0,0,4,59,2,65,0,0,0,0,0,0,0,0,"40,198","40,198"
12/2004,CWA ,AGL,WI,CE,Federal Contract Tower,0,"1,442",202,12,"1,656",0,0,0,0,0,0,23,183,20,226,0,0,0,0,0,176,56,232,"2,114","2,114"
12/2004,CWF ,ASW,LA,CE,Federal Contract Tower,52,138,338,766,"1,294",0,0,0,0,0,2,69,"3,038",282,"3,391",0,0,0,0,0,175,"1,256","1,431","6,116","6,116"
12/2004,CXY ,AEA,PA,EN,Federal Contract Tower,0,49,499,24,572,0,0,0,0,0,0,9,"1,311",33,"1,353",0,0,0,0,0,"1,984",4,"1,988","3,913","3,913"
12/2004,CYS ,ANM,WY,WE,Federal Contract Tower,0,46,66,33,145,0,0,0,0,0,2,700,679,143,"1,524",0,0,0,0,0,992,658,"1,650","3,319","3,319"
12/2004,DAB ,ASO,FL,ES,Combined TRACON & Tower with Radar,485,364,"2,105",32,"2,986",0,0,0,0,0,0,37,"9,473",43,"9,553",0,0,0,0,0,"3,356",0,"3,356","15,895","15,895"
12/2004,DAL ,ASW,TX,CE,Towers with Radar,"7,029","2,950","5,297",58,"15,334",1,261,798,8,"1,068",0,653,"3,949",117,"4,719",0,306,"4,607",25,"4,938",0,0,0,"20,053","26,059"
12/2004,DAY ,AGL,OH,CE,Combined TRACON & Tower with Radar,"2,497","4,893","1,268",45,"8,703",0,0,0,0,0,5,5,479,12,501,0,0,0,0,0,500,12,512,"9,716","9,716"
12/2004,DBQ ,ACE,IA,CE,Federal Contract Tower,4,315,398,2,719,0,0,0,0,0,0,4,"1,421",4,"1,429",0,0,0,0,0,"1,682",0,"1,682","3,830","3,830"
12/2004,DCA ,AEA,DC,EN,Towers with Radar,"13,777","8,462",148,21,"22,408",0,0,0,0,0,0,0,51,0,51,0,0,"3,291","2,533","5,824",0,0,0,"22,459","28,283"
12/2004,DEC ,AGL,IL,CE,Federal Contract Tower,2,236,411,35,684,0,0,0,0,0,0,2,911,47,960,0,0,0,0,0,891,25,916,"2,560","2,560"
12/2004,DEN ,ANM,CO,WE,Towers with Radar,"32,473","13,742",550,42,"46,807",7,67,152,9,235,2,158,185,45,390,0,27,120,0,147,0,0,0,"47,197","47,579"
12/2004,DET ,AGL,MI,CE,Federal Contract Tower,21,431,729,6,"1,187",0,0,0,0,0,0,25,"1,843",87,"1,955",0,0,0,0,0,"1,930",2,"1,932","5,074","5,074"
12/2004,DFW ,ASW,TX,CE,Towers with Radar,"42,663","21,152",586,6,"64,407",0,0,0,0,0,0,0,0,0,0,0,0,778,0,778,"1,032",11,"1,043","65,450","66,228"
12/2004,DHN ,ASO,AL,ES,Federal Contract Tower,298,170,795,693,"1,956",0,0,0,0,0,0,9,924,576,"1,509",0,0,0,0,0,"1,420","1,367","2,787","6,252","6,252"
12/2004,DLH ,AGL,MN,CE,Combined TRACON & Tower with Radar,413,310,901,147,"1,771",0,0,0,0,0,13,9,905,32,959,0,0,0,0,0,488,114,602,"3,332","3,332"
12/2004,DPA ,AGL,IL,CE,Towers with Radar,2,325,"1,930",2,"2,259",0,0,0,0,0,0,147,"4,296",4,"4,447",0,0,0,0,0,"4,431",0,"4,431","11,137","11,137"
12/2004,DSM ,ACE,IA,CE,Combined TRACON & Tower with Radar,"2,455","2,795","1,973",281,"7,504",0,0,0,0,0,0,181,819,9,"1,009",0,0,0,0,0,464,268,732,"9,245","9,245"
12/2004,DTN ,ASW,LA,CE,Federal Contract Tower,0,11,271,2,284,0,0,0,0,0,0,38,"1,314",148,"1,500",0,0,0,0,0,"1,841",976,"2,817","4,601","4,601"
12/2004,DTO ,ASW,TX,CE,Federal Contract Tower,0,54,294,0,348,0,0,0,0,0,0,21,"2,615",0,"2,636",0,0,0,0,0,"4,768",0,"4,768","7,752","7,752"
12/2004,DTW ,AGL,MI,CE,Towers with Radar,"27,239","15,152",893,3,"43,287",0,0,0,0,0,100,1,35,5,141,0,0,0,0,0,72,0,72,"43,500","43,500"
12/2004,DVT ,AWP,AZ,WE,Towers with Radar,0,53,476,0,529,0,0,0,0,0,0,234,"9,931",0,"10,165",0,0,0,0,0,"15,111",0,"15,111","25,805","25,805"
12/2004,DWH ,ASW,TX,CE,Towers with Radar,0,98,978,83,"1,159",0,0,0,0,0,0,143,"5,376",39,"5,558",0,0,0,0,0,"10,027",16,"10,043","16,760","16,760"
12/2004,DXR ,ANE,CT,EN,Federal Contract Tower,0,0,244,0,244,0,0,0,0,0,0,0,"2,704",2,"2,706",0,0,0,0,0,"3,367",0,"3,367","6,317","6,317"
12/2004,EGE ,ANM,CO,WE,Federal Contract Tower,606,696,"1,233",2,"2,537",0,0,0,0,0,6,6,499,202,713,0,0,0,0,0,345,141,486,"3,736","3,736"
12/2004,EKO ,AWP,NV,WE,Federal Contract Tower,88,520,79,0,687,0,0,0,0,0,1,126,418,14,559,0,0,0,0,0,678,0,678,"1,924","1,924"
12/2004,ELM ,AEA,NY,EN,Combined TRACON & Tower with Radar,0,994,612,15,"1,621",0,0,0,0,0,0,1,277,2,280,0,0,0,0,0,542,46,588,"2,489","2,489"
12/2004,ELP ,ASW,TX,WE,Combined TRACON & Tower with Radar,"3,989","1,443","1,248",268,"6,948",0,0,0,0,0,4,248,"1,581",117,"1,950",0,0,0,0,0,499,96,595,"9,493","9,493"
12/2004,EMT ,AWP,CA,WE,Towers with Radar,0,144,234,0,378,0,0,0,0,0,2,82,"5,501",2,"5,587",0,0,0,0,0,"6,169",6,"6,175","12,140","12,140"
12/2004,ENA ,AAL,AK,WE,Federal Contract Tower,40,484,59,14,597,0,0,0,0,0,17,659,327,24,"1,027",0,0,0,0,0,742,364,"1,106","2,730","2,730"
12/2004,ENW ,AGL,WI,CE,Federal Contract Tower,0,180,456,0,636,0,0,0,0,0,0,46,"1,933",3,"1,982",0,0,0,0,0,"1,716",0,"1,716","4,334","4,334"
12/2004,ERI ,AEA,PA,CE,Combined TRACON & Tower with Radar,4,"1,373",460,3,"1,840",0,0,0,0,0,0,37,378,16,431,0,0,0,0,0,609,0,609,"2,880","2,880"
12/2004,EUG ,ANM,OR,WE,Combined TRACON & Tower with Radar,315,"2,027",721,24,"3,087",0,0,0,0,0,10,60,516,26,612,0,0,0,0,0,934,28,962,"4,661","4,661"
12/2004,EVB ,ASO,FL,ES,Federal Contract Tower,0,0,838,0,838,0,0,0,0,0,0,1,"2,568",4,"2,573",0,0,0,0,0,"4,026",0,"4,026","7,437","7,437"
12/2004,EVV ,AGL,IN,CE,Combined TRACON & Tower with Radar,16,"1,736",960,10,"2,722",0,0,0,0,0,1,31,721,13,766,0,0,0,0,0,750,6,756,"4,244","4,244"
12/2004,EWB ,ANE,MA,EN,Federal Contract Tower,0,103,727,4,834,0,0,0,0,0,0,383,"2,074",37,"2,494",0,0,0,0,0,"2,850",50,"2,900","6,228","6,228"
12/2004,EWN ,ASO,NC,EN,Federal Contract Tower,0,682,366,38,"1,086",0,0,0,0,0,0,8,"1,012",35,"1,055",0,0,0,0,0,"1,184",58,"1,242","3,383","3,383"
12/2004,EWR ,AEA,NJ,EN,Towers with Radar,"22,732","13,399","1,058",6,"37,195",0,0,0,0,0,0,0,0,0,0,0,0,"2,745",38,"2,783",0,0,0,"37,195","39,978"
12/2004,EYW ,ASO,FL,ES,Federal Contract Tower,430,"2,339","1,237",18,"4,024",0,0,0,0,0,0,362,"1,650",10,"2,022",0,0,0,0,0,"1,003",422,"1,425","7,471","7,471"
12/2004,FAI ,AAL,AK,WE,Combined TRACON & Tower with Radar,"1,169","1,700",281,82,"3,232",0,0,0,0,0,1,"1,549",652,14,"2,216",0,0,0,0,0,790,0,790,"6,238","6,238"
12/2004,FAR ,AGL,ND,CE,Combined TRACON & Tower with Radar,545,"1,167",801,90,"2,603",0,0,0,0,0,1,137,584,47,769,0,0,0,0,0,"1,156",43,"1,199","4,571","4,571"
12/2004,FAT ,AWP,CA,WE,Combined TRACON & Tower with Radar,903,"2,542","1,658",453,"5,556",0,0,0,0,0,0,225,"2,498",184,"2,907",0,0,0,0,0,"1,115",82,"1,197","9,660","9,660"
12/2004,FAY ,ASO,NC,EN,Combined TRACON & Tower with Radar,49,738,648,246,"1,681",0,0,0,0,0,0,8,613,31,652,0,0,0,0,0,825,454,"1,279","3,612","3,612"
12/2004,FCA ,ANM,MT,WE,Federal Contract Tower,251,"1,036",309,4,"1,600",0,0,0,0,0,1,149,789,2,941,0,0,0,0,0,"1,090",12,"1,102","3,643","3,643"
12/2004,FCM ,AGL,MN,CE,Towers with Radar,0,44,"1,405",0,"1,449",0,0,0,0,0,0,143,"2,574",7,"2,724",0,0,0,0,0,"3,528",9,"3,537","7,710","7,710"
12/2004,FFZ ,AWP,AZ,WE,Towers with Radar,8,32,406,2,448,0,0,0,0,0,0,608,"9,528",267,"10,403",0,0,0,0,0,"8,970",4,"8,974","19,825","19,825"
12/2004,FLG ,AWP,AZ,WE,Federal Contract Tower,0,343,180,7,530,0,0,0,0,0,0,287,"1,563",31,"1,881",0,0,0,0,0,"1,020",22,"1,042","3,453","3,453"
